candidate_index,hyperparameters,validation_year,corridor,pr_auc,pr_auc_gain,roc_auc,run_id,hypothesis_id,model_id,feature_set_id,target_id,strategy,outer_fold,test_year,is_partial_fold,universe_id,artifact_schema_version,evaluation_protocol_version
7,"{""max_depth"": 4, ""min_samples_leaf"": 10}",2019,RUB_KGS,0.8302530543354807,0.10780407474364395,0.6560319042871386,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
7,"{""max_depth"": 4, ""min_samples_leaf"": 10}",2019,RUB_KZT,0.8746735384509858,0.10008337451655958,0.6607984607984608,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
7,"{""max_depth"": 4, ""min_samples_leaf"": 10}",2019,RUB_TJS,0.8470503310465705,0.12051971880167245,0.6776790206272012,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
7,"{""max_depth"": 4, ""min_samples_leaf"": 10}",2019,RUB_UZS,0.8338748782167901,0.13591569454332064,0.6866603445550814,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
8,"{""max_depth"": 4, ""min_samples_leaf"": 20}",2019,RUB_AMD,0.849282154488673,0.10642501163153006,0.6826268969126112,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
8,"{""max_depth"": 4, ""min_samples_leaf"": 20}",2019,RUB_KGS,0.8348163268000441,0.1123673472082074,0.6637587238285143,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
8,"{""max_depth"": 4, ""min_samples_leaf"": 20}",2019,RUB_KZT,0.8809771275095,0.10638696357507371,0.6817700817700818,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
8,"{""max_depth"": 4, ""min_samples_leaf"": 20}",2019,RUB_TJS,0.8485064775521651,0.12197586530726712,0.6825423444574878,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
8,"{""max_depth"": 4, ""min_samples_leaf"": 20}",2019,RUB_UZS,0.8399462337873069,0.1419870501138375,0.6973289078552236,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 2, ""min_samples_leaf"": 5}",2019,RUB_AMD,0.851045124735438,0.10818798187829515,0.6903017617303331,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
