run_id,hypothesis_id,model_id,feature_set_id,target_id,strategy,outer_fold,test_year,is_partial_fold,universe_id,corridor,frontier_point_id,requested_signals_per_week,frontier_status,threshold,policy_signals_per_week,policy_signals,maximum_achievable_signals_per_week,evaluation_days,evaluation_weeks,candidates,candidate_coverage,candidates_per_week,signals,signal_coverage,signal_active,signals_per_week,signals_per_month,suppressed_by_cooldown,signal_hits,false_pushes,signal_hit_rate,hit_rate_ci_low,hit_rate_ci_high,false_push_rate,matched_random_hit_rate,random_hit_rate,matched_random_mcse,delta_hit_rate,lift,mean_realized_regret_bps,future_regret_bps_mean,median_realized_regret_bps,p90_realized_regret_bps,p95_realized_regret_bps,max_realized_regret_bps,false_push_regret_bps_mean,false_push_regret_bps_p90,cooldown_violations,active_months,inactive_months,active_month_share,moment_advantage_bps_mean,inter_signal_gap_days_median,inter_signal_gap_days_p10,share_gaps_le_7_days,max_signals_in_28_calendar_days,max_signals_in_calendar_month,longest_no_signal_gap_days,artifact_schema_version,evaluation_protocol_version
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KGS,budget_06,0.7,active,0.582926040336957,0.6904109589041095,36,1.0164383561643835,365,52.142857142857146,11,0.044534412955465584,0.21095890410958903,10,0.04048582995951417,True,0.1917808219178082,0.8338869863013698,1,9,1,0.9,0.5958436145024277,0.9821242504842789,0.1,0.54935,0.54935,0.003306849917699485,0.35065,1.6382998088650222,15.845586097079998,15.845586097079998,0.0,20.70901812451995,86.54279453050984,152.3765709365,152.3765709365,152.3765709365,0,9,3,0.75,120.62190640346,35.0,11.8,0.1111111111111111,3,2,85.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KGS,budget_07,0.8,active,0.5667225340864579,0.7863013698630137,41,1.0164383561643835,365,52.142857142857146,23,0.0931174089068826,0.44109589041095887,19,0.07692307692307693,True,0.3643835616438356,1.5843852739726028,4,14,5,0.7368421052631579,0.5120803155892935,0.8819376166045982,0.2631578947368421,0.5734210526315789,0.5734210526315789,0.0021969247452111257,0.1634210526315789,1.2849931161083066,49.90090584427895,49.90090584427895,0.0,179.2642657383599,294.65547042749984,365.2192997628,186.54336430044003,333.857597836,0,11,1,0.9166666666666666,73.06022877196317,14.0,6.7,0.3333333333333333,4,3,56.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KGS,budget_08,0.9,active,0.524401036569962,0.8821917808219177,46,1.0164383561643835,365,52.142857142857146,66,0.26720647773279355,1.2657534246575342,35,0.1417004048582996,True,0.6712328767123287,2.9186044520547942,31,19,16,0.5428571428571428,0.3818945134013752,0.6953422636623915,0.45714285714285713,0.528557142857143,0.528557142857143,0.0015248751269164925,0.014299999999999868,1.0270547852644663,87.78231097776286,87.78231097776286,6.0792900343,325.9290247869801,365.92060944639,547.0022129851,189.78626907319375,366.38814923545,0,12,0,1.0,66.10571191893428,7.0,7.0,0.5882352941176471,5,5,28.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KGS,budget_09,1.0,active,0.42985273541150293,0.9972602739726026,52,1.0164383561643835,365,52.142857142857146,123,0.4979757085020243,2.358904109589041,43,0.17408906882591094,True,0.8246575342465753,3.5857140410958905,80,21,22,0.4883720930232558,0.34617209277756006,0.6324793623392592,0.5116279069767442,0.5467209302325582,0.5467209302325582,0.0013308945028351134,-0.058348837209302395,0.8932749159896208,132.5809763777372,132.5809763777372,52.0068023895,369.5296142528,439.95455990661,723.3334873193,252.13261980690913,439.9545599066101,0,12,0,1.0,41.148748607723256,7.0,5.0,0.6190476190476191,5,5,27.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KGS,budget_10,1.1,active,0.3589472049736872,1.0164383561643835,53,1.0164383561643835,365,52.142857142857146,189,0.7651821862348178,3.624657534246575,48,0.19433198380566802,True,0.9205479452054794,4.002657534246575,141,22,26,0.4583333333333333,0.3257502185455351,0.5970916690505266,0.5416666666666666,0.5394166666666668,0.5394166666666668,0.0011762555867111965,-0.08108333333333345,0.8496832998609607,172.62377610425628,172.62377610425628,64.00604387359999,475.0501045301403,797.0576647289299,1104.9516900233,311.02043841591535,792.4653252077001,0,12,0,1.0,1.4752067702895815,7.0,5.0,0.6382978723404256,5,5,17.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KGS,budget_11,1.2,active,0.3589472049736872,1.0164383561643835,53,1.0164383561643835,365,52.142857142857146,189,0.7651821862348178,3.624657534246575,48,0.19433198380566802,True,0.9205479452054794,4.002657534246575,141,22,26,0.4583333333333333,0.3257502185455351,0.5970916690505266,0.5416666666666666,0.5379895833333334,0.5379895833333334,0.001165408267430242,-0.07965625000000004,0.8519371889945204,172.62377610425628,172.62377610425628,64.00604387359999,475.0501045301403,797.0576647289299,1104.9516900233,311.02043841591535,792.4653252077001,0,12,0,1.0,1.4752067702895815,7.0,5.0,0.6382978723404256,5,5,17.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KGS,budget_12,1.3,active,0.3589472049736872,1.0164383561643835,53,1.0164383561643835,365,52.142857142857146,189,0.7651821862348178,3.624657534246575,48,0.19433198380566802,True,0.9205479452054794,4.002657534246575,141,22,26,0.4583333333333333,0.3257502185455351,0.5970916690505266,0.5416666666666666,0.5399479166666666,0.5399479166666666,0.0012023942371611807,-0.08161458333333332,0.8488473039452108,172.62377610425628,172.62377610425628,64.00604387359999,475.0501045301403,797.0576647289299,1104.9516900233,311.02043841591535,792.4653252077001,0,12,0,1.0,1.4752067702895815,7.0,5.0,0.6382978723404256,5,5,17.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KGS,budget_13,1.4,active,0.3589472049736872,1.0164383561643835,53,1.0164383561643835,365,52.142857142857146,189,0.7651821862348178,3.624657534246575,48,0.19433198380566802,True,0.9205479452054794,4.002657534246575,141,22,26,0.4583333333333333,0.3257502185455351,0.5970916690505266,0.5416666666666666,0.5394687500000002,0.5394687500000002,0.0012536397309237887,-0.08113541666666685,0.8496012666782519,172.62377610425628,172.62377610425628,64.00604387359999,475.0501045301403,797.0576647289299,1104.9516900233,311.02043841591535,792.4653252077001,0,12,0,1.0,1.4752067702895815,7.0,5.0,0.6382978723404256,5,5,17.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KZT,budget_00,0.1,active,0.7450127938862839,0.0958904109589041,5,1.0164383561643835,365,52.142857142857146,0,0.0,0.0,0,0.0,False,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,0,0,12,0.0,,,,,0,0,365.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KZT,budget_01,0.2,active,0.698158778172885,0.1917808219178082,10,1.0164383561643835,365,52.142857142857146,0,0.0,0.0,0,0.0,False,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,0,0,12,0.0,,,,,0,0,365.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KZT,budget_02,0.3,active,0.6821247206451967,0.2876712328767123,15,1.0164383561643835,365,52.142857142857146,0,0.0,0.0,0,0.0,False,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,0,0,12,0.0,,,,,0,0,365.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KZT,budget_03,0.4,active,0.6750894076037347,0.3835616438356164,20,1.0164383561643835,365,52.142857142857146,0,0.0,0.0,0,0.0,False,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,0,0,12,0.0,,,,,0,0,365.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KZT,budget_04,0.5,active,0.6438161801053353,0.4986301369863013,26,1.0164383561643835,365,52.142857142857146,0,0.0,0.0,0,0.0,False,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,0,0,12,0.0,,,,,0,0,365.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KZT,budget_05,0.6,active,0.627100488009274,0.5945205479452055,31,1.0164383561643835,365,52.142857142857146,1,0.004048582995951417,0.01917808219178082,1,0.004048582995951417,True,0.01917808219178082,0.08338869863013698,0,1,0,1.0,0.20654329147389294,1.0,0.0,0.7415,0.7415,0.009792181493886058,0.25849999999999995,1.3486176668914363,0.0,0.0,0.0,0.0,0.0,0.0,,,0,1,11,0.08333333333333333,45.6254027936,,,,1,1,335.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KZT,budget_06,0.7,active,0.6060682768399965,0.6904109589041095,36,1.0164383561643835,365,52.142857142857146,5,0.020242914979757085,0.0958904109589041,5,0.020242914979757085,True,0.0958904109589041,0.4169434931506849,0,4,1,0.8,0.37552826411853885,0.9637768390302125,0.2,0.4786,0.4786,0.0044632925615788535,0.3214,1.671541997492687,55.122156411999995,55.122156411999995,0.0,157.54644048358,197.02853939073995,236.5106382979,236.5106382979,236.5106382979,0,5,7,0.4166666666666667,51.399774047419996,70.5,30.8,0.0,2,1,126.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KZT,budget_07,0.8,active,0.5842992986614066,0.7863013698630137,41,1.0164383561643835,365,52.142857142857146,13,0.05263157894736842,0.24931506849315066,11,0.044534412955465584,True,0.21095890410958903,0.9172756849315068,2,8,3,0.7272727272727273,0.4343497069897538,0.9025411942607853,0.2727272727272727,0.5062727272727272,0.5062727272727272,0.002989873169820461,0.22100000000000009,1.4365236128568866,48.22563307438181,48.22563307438181,0.0,199.4020307273,217.9563345126,236.5106382979,163.7939400187,229.08891678377998,0,8,4,0.6666666666666666,75.3309306010909,28.0,7.0,0.2,3,2,63.0,3,temporal_v3
20260905_wave0_temporal_v3_baseline,H009_evaluation_v3,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2022,2022,False,10d14213e118585ccaa286e9,RUB_KZT,budget_08,0.9,active,0.558535644211549,0.8821917808219177,46,1.0164383561643835,365,52.142857142857146,29,0.11740890688259109,0.5561643835616438,22,0.08906882591093117,True,0.42191780821917807,1.8345513698630136,7,14,8,0.6363636363636364,0.4295134934371804,0.8026702722739211,0.36363636363636365,0.44790909090909087,0.44790909090909087,0.0020197010889748974,0.18845454545454549,1.4207428455449564,66.49067765507728,66.49067765507728,7.0193586523,232.79977754084007,258.816573283415,317.7943104298,173.44300450112502,277.33169203206,0,10,2,0.8333333333333334,88.84602254573183,8.0,6.0,0.38095238095238093,4,4,49.0,3,temporal_v3
