hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,threshold,evaluation_weeks,candidates,candidates_per_week,candidate_precision,candidate_recall,balanced_accuracy
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_KGS,2025,0.7444579018785852,50.714285714285715,94,1.8535211267605634,0.8191489361702128,0.4873417721518987,0.6481652680984212
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_KZT,2025,0.7538241054066218,50.714285714285715,89,1.7549295774647886,0.7303370786516854,0.43333333333333335,0.5929553264604811
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_TJS,2025,0.740384922802266,50.714285714285715,115,2.267605633802817,0.8347826086956521,0.5818181818181818,0.6750554323725055
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_UZS,2025,0.7874063916257429,50.714285714285715,70,1.380281690140845,0.7,0.35,0.5768691588785047
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_AMD,2026,0.7684739873262469,32.57142857142857,6,0.1842105263157895,0.8333333333333334,0.045871559633027525,0.5131318582478863
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_KGS,2026,0.5198407585786845,32.57142857142857,64,1.9649122807017545,0.75,0.45714285714285713,0.5831168831168831
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_KZT,2026,0.7336630781546328,32.57142857142857,17,0.5219298245614036,0.7647058823529411,0.11926605504587157,0.520417341248426
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_TJS,2026,0.7954929194456752,32.57142857142857,2,0.06140350877192983,1.0,0.01904761904761905,0.5095238095238095
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_UZS,2026,0.767134705237428,32.57142857142857,3,0.09210526315789475,0.6666666666666666,0.019801980198019802,0.5011290602744485
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_AMD,2022,0.5597508785504177,50.57142857142857,11,0.21751412429378533,0.9090909090909091,0.07092198581560284,0.5307440117757259
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_KGS,2022,0.5749191556390714,50.57142857142857,9,0.17796610169491525,1.0,0.06569343065693431,0.5328467153284672
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_KZT,2022,0.6070332466715139,50.57142857142857,1,0.01977401129943503,1.0,0.007936507936507936,0.503968253968254
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_TJS,2022,0.6509480012690319,50.57142857142857,0,0.0,0.0,0.0,0.5
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_UZS,2022,0.6517552661867405,50.57142857142857,0,0.0,0.0,0.0,0.5
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_AMD,2023,0.5639058751849528,50.57142857142857,25,0.4943502824858757,0.84,0.11602209944751381,0.5277080194207266
