hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,folds,active_folds,inactive_folds,active_fold_share,test_rows,evaluation_weeks,candidates,candidates_per_week,signals,signals_per_week,suppressed_by_cooldown,signal_hit_rate,hit_rate_ci_low,hit_rate_ci_high,false_pushes,false_push_rate,random_hit_rate,lift,median_fold_lift,min_fold_lift,folds_lift_ge_1_3,roc_auc,pr_auc,pr_auc_baseline,pr_auc_gain,pr_auc_ratio,brier,brier_baseline,brier_skill_score,log_loss,balanced_accuracy,candidate_precision,candidate_recall,mean_advantage_bps,mean_regret_bps,client_advantage_rub_mean,client_regret_rub_mean
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_KGS,5,4,1,0.8,1149,235.0,309,1.3148936170212766,162,0.6893617021276596,147,0.8024691358024691,0.7344633497576663,0.8564619669300647,32,0.19753086419753085,0.6984567901234568,1.1489173663278833,1.1413035873161363,0.9548268141709468,1,0.6385570524249494,0.7691313155093344,0.6675369886858138,0.10159432682352071,1.1590739506970638,0.24014087114711294,0.2308183154759172,-0.051035916058657795,0.6885444955536479,0.5770390713406564,0.8155339805825242,0.3285528031290743,7.544293293035185,31.942926895728394,75.44293293035184,319.4292689572839
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_UZS,5,4,1,0.8,1147,235.0,262,1.1148936170212767,137,0.5829787234042553,125,0.7299270072992701,0.6500596327063737,0.7972513890372022,37,0.27007299270072993,0.6653138686131387,1.0971167771097556,1.1273185760838638,0.8320950965824667,1,0.6225274058898818,0.7411894747962203,0.6373147340889277,0.10387474070729275,1.1711765400824221,0.2500833795871222,0.24260338554196487,-0.03966532052032269,0.7172439099748554,0.5459113499431114,0.7709923664122137,0.2763337893296854,10.54464921881095,39.38099862474671,105.4464921881095,393.80998624746707
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_KZT,5,5,0,1.0,1149,235.0,136,0.5787234042553191,85,0.3617021276595745,51,0.8352941176470589,0.7423150301896173,0.8992762963961264,14,0.16470588235294115,0.6448235294117647,1.2953840540047437,1.3711151736745886,1.0482180293501047,3,0.6187647407890143,0.7225688388611622,0.6153176675369887,0.10725117132417364,1.1803672524349058,0.24925732968754197,0.24530638872240307,-0.02488534032743322,0.6938369758201993,0.5447522497586065,0.8235294117647058,0.15841584158415842,9.73864813672706,21.68583941025059,97.38648136727056,216.85839410250586
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_KZT,5,4,1,0.8,1149,235.0,151,0.6425531914893617,108,0.4595744680851064,43,0.8055555555555556,0.7209631215448654,0.8691571914692545,21,0.19444444444444442,0.6413518518518517,1.2560274882337659,1.2343748436680375,1.0227936879018116,2,0.630339379345901,0.7301701382191593,0.6153176675369887,0.11485247068217058,1.1972165459232698,0.24179085107266365,0.24530638872240307,0.004847606250218418,0.6863622037295402,0.5416217272880867,0.7880794701986755,0.16831683168316833,5.617643309189815,25.468739251333336,56.17643309189815,254.68739251333338
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_TJS,5,5,0,1.0,1147,235.0,186,0.7914893617021277,106,0.451063829787234,80,0.8867924528301887,0.8124857171657316,0.9340438308379392,12,0.1132075471698113,0.7072641509433962,1.2538348672802455,1.2321340561853131,1.062402147170655,2,0.6298149945859997,0.7858964958473312,0.6809067131647777,0.10498978268255357,1.1592502322034215,0.24881058958725955,0.22502169185041393,-0.11192899233267055,0.6929581505176176,0.5657637911832254,0.8817204301075269,0.20998719590268886,12.88395566179717,17.02878070980755,128.8395566179717,170.28780709807552
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_KGS,5,4,1,0.8,1149,235.0,166,0.7063829787234043,91,0.3872340425531915,75,0.8681318681318682,0.7835113710706528,0.9229296843311963,12,0.13186813186813184,0.7067252747252749,1.2283866152506528,1.257785076934772,1.111111111111111,2,0.6467062746871807,0.7893109244713388,0.6675369886858138,0.12177393578552496,1.1902099954520138,0.24484787061479515,0.2308183154759172,-0.0695979077354677,0.6843439062738148,0.5583209331721679,0.8795180722891566,0.19035202086049544,10.210297857456043,18.312998502941756,102.10297857456042,183.12998502941755
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_KGS,5,4,1,0.8,1149,235.0,290,1.2340425531914894,161,0.6851063829787234,129,0.8509316770186336,0.7877712096357566,0.8977353615210388,24,0.1490683229813664,0.6994409937888199,1.2165882248468165,1.2288608215622898,1.0865270644014224,1,0.6401984007744214,0.7698820442484935,0.6675369886858138,0.10234505556267974,1.1603567439586413,0.23589933945518116,0.2308183154759172,-0.03197042355080518,0.6794702230137292,0.5854489482168012,0.8379310344827586,0.31681877444589307,12.548887625719875,24.459603919118013,125.48887625719875,244.59603919118007
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_AMD,5,5,0,1.0,1149,235.0,166,0.7063829787234043,88,0.37446808510638296,78,0.8636363636363636,0.7766106394938308,0.9202413317261828,12,0.13636363636363635,0.7119090909090908,1.2131273145192187,1.2226931855233127,1.1187072715972657,2,0.6258635006729613,0.7781377297065107,0.6684073107049608,0.10973041900154998,1.174167583085697,0.2491363375784507,0.2301870861209946,-0.09531358865722159,0.6935168947232422,0.5419486686271187,0.8433734939759037,0.18229166666666666,14.956239259164777,16.887604136671595,149.56239259164775,168.87604136671592
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_AMD,5,4,1,0.8,1149,235.0,252,1.0723404255319149,150,0.6382978723404256,102,0.8066666666666666,0.7361357242542107,0.8618819770697485,29,0.19333333333333336,0.6954933333333333,1.159848165331084,1.1906554288930211,0.9663272132609827,0,0.62698589467362,0.7686570644387847,0.6684073107049608,0.1002497537338239,1.1602546980096913,0.24590225275680208,0.2301870861209946,-0.08380547937562356,0.7034629118879423,0.5588398640571836,0.8134920634920635,0.2669270833333333,13.827490799815331,27.074698066543334,138.27490799815334,270.74698066543334
H008_pooling_ablation,3,50,pooled_without_corridor_feature,random_forest,RUB_UZS,5,4,1,0.8,1147,235.0,176,0.7489361702127659,82,0.34893617021276596,94,0.7926829268292683,0.6928322530568153,0.8663371939246017,17,0.20731707317073167,0.6852439024390242,1.1567894643174945,1.1897050092577683,1.0903726508883331,1,0.6398536144393988,0.7606986550804136,0.6373147340889277,0.12338392099148585,1.2025795615917347,0.24576213936616706,0.24260338554196487,-0.023762309927582076,0.6863002075631464,0.5498707561219935,0.8352272727272727,0.20109439124487005,14.779328421913414,23.859222152228046,147.79328421913414,238.59222152228048
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_TJS,5,5,0,1.0,1147,235.0,292,1.2425531914893617,135,0.574468085106383,157,0.7851851851851852,0.7085254653154678,0.8460633610881463,29,0.2148148148148148,0.7164148148148148,1.0959923900905744,1.3044350792695163,0.8322544849269466,3,0.6432584347695852,0.787034448883873,0.6809067131647777,0.1061277357190953,1.1608675599600482,0.23658051450745501,0.22502169185041393,-0.05870250213692106,0.6838990950445674,0.561088848009672,0.815068493150685,0.3047375160051216,11.000924263245183,37.06642451779556,110.00924263245186,370.6642451779556
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_UZS,5,4,1,0.8,1147,235.0,245,1.0425531914893618,135,0.574468085106383,110,0.725925925925926,0.6452166237395833,0.7941329660087344,37,0.274074074074074,0.6656296296296296,1.0905853549966615,1.2181443303862767,0.8237232289950578,0,0.624809872338015,0.7424849316060367,0.6373147340889277,0.10517019751710895,1.1733379496516667,0.24607356470298122,0.24260338554196487,-0.022058998395297156,0.7083876943184677,0.5445936883475833,0.7714285714285715,0.2585499316005472,9.772565093084442,40.95124735795481,97.72565093084441,409.5124735795481
