date,corridor,rub_per_unit,message_hit,target_good_now,future_regret_bps,moment_advantage_bps,score,threshold,hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year
2023-10-27,RUB_UZS,0.00767205,1,1.0,48.9960310478,-15.3892547121,0.8143777861024378,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-03,RUB_UZS,0.00760658,1,0.0,7.4672191708,-10.5339290089,0.8207500064091824,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-10,RUB_UZS,0.00747552,1,1.0,0.0,49.6995532041,0.8389622128885457,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-17,RUB_UZS,0.00724203,1,1.0,0.0,108.3561156561,0.8421434503756184,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-23,RUB_UZS,0.00718535,1,1.0,14.3625571475,24.8459375365,0.7968453291186732,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-30,RUB_UZS,0.00721755,1,1.0,5.6113224016,31.0338588319,0.8273253179554563,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-12-09,RUB_UZS,0.00744729,0,0.0,77.0347334399,25.9725202126,0.8288629244144013,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-12-15,RUB_UZS,0.00725108,1,1.0,0.0,50.1456774959,0.8485067133284852,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-12-21,RUB_UZS,0.00730745,1,0.0,0.0,50.1672240803,0.8190800848402224,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-12-29,RUB_UZS,0.00731198,0,0.0,59.0264196565,44.1308567043,0.7995571310192711,0.7571008621529668,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-01-14,RUB_KGS,0.788683,1,1.0,0.0,92.1390450532,0.62724513316317,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-01-21,RUB_KGS,0.797696,1,1.0,12.22270138,22.7976437968,0.5667780853770555,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-01-28,RUB_KGS,0.804843,1,0.0,0.0,-15.8934435279,0.5369503841214558,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-03-24,RUB_KGS,0.87288,1,1.0,0.0,47.2588083118,0.5709968860920805,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-04-01,RUB_KGS,0.884504,1,0.0,0.0,-12.6542299978,0.5766728965919352,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-04-15,RUB_KGS,0.931267,1,1.0,0.0,30.6595113533,0.5193306384731573,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-04-22,RUB_KGS,0.931059,1,1.0,25.991908139,3.7117515127,0.5635739159811134,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-04-29,RUB_KGS,0.919896,1,1.0,0.0,56.6265021171,0.5647067436430226,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-05-05,RUB_KGS,0.900441,0,0.0,228.0993424333,-37.029647126,0.5808154222381086,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-05-12,RUB_KGS,0.869198,1,1.0,0.0,123.6510565108,0.5817980389636616,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-05-20,RUB_KGS,0.91304,1,1.0,0.0,19.9747910392,0.5457165923076537,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-05-26,RUB_KGS,0.913165,1,1.0,2.1792337639,4.6175920719,0.5315178846066723,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-06-02,RUB_KGS,0.924405,1,0.0,11.4884709624,-25.6139198919,0.5391968999153373,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-06-09,RUB_KGS,0.938099,1,0.0,0.0,-9.4962809789,0.5533216833682559,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-06-17,RUB_KGS,0.955015,1,1.0,0.0,24.2443614363,0.6148023599261755,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-06-23,RUB_KGS,0.957706,1,1.0,0.0,48.4607341283,0.5732631918213813,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-07-14,RUB_KGS,1.02624,1,1.0,6.3338010602,34.7633567031,0.5514852721580545,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
