outer_fold,corridor,frontier_point_id,common_signal_count,comparison_status,left_hit_rate,right_hit_rate,delta_hit_rate,left_mean_regret_bps,right_mean_regret_bps,delta_mean_regret_bps
outer_2024,RUB_TJS,budget_03,32,active,0.90625,0.90625,0.0,15.48268243751875,18.56250143365937,3.07981899614062
outer_2024,RUB_TJS,budget_04,39,active,0.8974358974358975,0.8717948717948718,-0.02564102564102566,14.420296982415385,19.63681749834615,5.216520515930766
outer_2024,RUB_TJS,budget_05,43,active,0.7674418604651163,0.8604651162790697,0.09302325581395343,50.568719176204645,30.366167171469765,-20.20255200473488
outer_2024,RUB_TJS,budget_06,44,active,0.7272727272727273,0.7954545454545454,0.06818181818181812,52.39832886179091,39.712736077779546,-12.685592784011362
outer_2024,RUB_TJS,budget_07,46,active,0.7391304347826086,0.782608695652174,0.0434782608695653,54.62677456493478,45.3036080162087,-9.323166548726078
outer_2024,RUB_TJS,budget_08,49,active,0.673469387755102,0.7142857142857143,0.04081632653061229,60.521520929326535,56.50420715884694,-4.017313770479596
outer_2024,RUB_TJS,budget_09,54,active,0.6666666666666666,0.6111111111111112,-0.05555555555555547,66.2554613347463,71.01653227511295,4.7610709403666505
outer_2024,RUB_TJS,budget_10,54,active,0.6666666666666666,0.6111111111111112,-0.05555555555555547,66.2554613347463,71.01653227511295,4.7610709403666505
outer_2024,RUB_TJS,budget_11,54,active,0.6666666666666666,0.6111111111111112,-0.05555555555555547,66.2554613347463,71.01653227511295,4.7610709403666505
outer_2024,RUB_TJS,budget_12,54,active,0.6666666666666666,0.6111111111111112,-0.05555555555555547,66.2554613347463,71.01653227511295,4.7610709403666505
outer_2024,RUB_TJS,budget_13,54,active,0.6666666666666666,0.6111111111111112,-0.05555555555555547,66.2554613347463,71.01653227511295,4.7610709403666505
outer_2024,RUB_UZS,budget_00,9,active,0.8888888888888888,0.7777777777777778,-0.11111111111111105,7.303772621577778,13.367134202455555,6.0633615808777765
outer_2024,RUB_UZS,budget_01,25,active,0.8,0.84,0.039999999999999925,17.548813031372003,14.061770926456,-3.4870421049160036
outer_2024,RUB_UZS,budget_02,31,active,0.8387096774193549,0.8064516129032258,-0.032258064516129115,17.65883389846774,19.84046795446452,2.1816340559967777
outer_2024,RUB_UZS,budget_03,32,active,0.8125,0.84375,0.03125,20.503981469612498,18.925706258790626,-1.5782752108218716
outer_2024,RUB_UZS,budget_04,40,active,0.825,0.8,-0.02499999999999991,22.6819460341925,23.25078042262,0.5688343884275007
outer_2024,RUB_UZS,budget_05,44,active,0.75,0.7727272727272727,0.022727272727272707,36.25786145468863,35.861432014315916,-0.39642944037271377
