hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year,validation_auc,validation_pr_auc,train_rows,validation_rows,feature_count,hyperparameters,corridor
H007_add_usd_eur,1,50,per_corridor,logistic,2023,0.6362044525973485,0.8291234205373035,1313,246,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,1,50,per_corridor,logistic,2023,0.7020897832817339,0.8523255477022214,1314,246,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT
H007_add_usd_eur,1,50,per_corridor,logistic,2024,0.6370656370656369,0.912558365520437,1560,247,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS
H007_add_usd_eur,1,50,per_corridor,logistic,2024,0.6318307731050112,0.9162598237145824,1562,247,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_UZS
H007_add_usd_eur,1,50,per_corridor,logistic,2024,0.6416519768320323,0.9112495459722812,1562,247,52,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,1,50,per_corridor,logistic,2024,0.5928254437869822,0.8967115997920072,1560,247,52,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,1,50,per_corridor,logistic,2024,0.662677636499626,0.8694122109922129,1561,247,52,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_KZT
H007_add_usd_eur,1,50,per_corridor,logistic,2025,0.6962984985877806,0.9435997660852821,1808,248,52,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_TJS
H007_add_usd_eur,1,50,per_corridor,logistic,2025,0.7267729521715228,0.9431578555002011,1810,248,52,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_UZS
H007_add_usd_eur,1,50,per_corridor,logistic,2025,0.7073394495412845,0.9473228299632543,1810,248,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,1,50,per_corridor,logistic,2025,0.6451612903225806,0.9351016732612912,1808,248,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,1,50,per_corridor,logistic,2025,0.7382211538461539,0.9384048305819142,1809,248,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KZT
H007_add_usd_eur,1,50,per_corridor,logistic,2026,0.7267728262114789,0.9349111556410019,2056,246,52,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_TJS
H007_add_usd_eur,1,50,per_corridor,logistic,2026,0.6831649831649832,0.8727095617452039,2058,246,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS
H007_add_usd_eur,1,50,per_corridor,logistic,2026,0.6826686624612424,0.9100006544120149,2058,246,52,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,1,50,per_corridor,logistic,2026,0.7346938775510206,0.9227253738422609,2056,246,52,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_AMD
H007_add_usd_eur,1,50,per_corridor,logistic,2026,0.6661379857256146,0.8906867479649465,2057,246,52,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KZT
H007_add_usd_eur,1,50,pooled_with_corridor_thresholds,logistic,2022,0.6807535096730012,0.9284863763191586,5333,1233,57,"{""C"": 0.01, ""class_weight"": ""none""}",ALL
H007_add_usd_eur,1,50,pooled_with_corridor_thresholds,logistic,2023,0.6558231756866569,0.8461044910721822,6571,1229,57,"{""C"": 0.01, ""class_weight"": ""none""}",ALL
H007_add_usd_eur,1,50,pooled_with_corridor_thresholds,logistic,2024,0.6316146730581979,0.9037912203655925,7805,1235,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",ALL
H007_add_usd_eur,1,50,pooled_with_corridor_thresholds,logistic,2025,0.7049090215611048,0.9423114528871304,9045,1240,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",ALL
H007_add_usd_eur,1,50,pooled_with_corridor_thresholds,logistic,2026,0.6975338017523725,0.9076553819365675,10285,1230,57,"{""C"": 10.0, ""class_weight"": ""none""}",ALL
H007_add_usd_eur,3,50,per_corridor,logistic,2022,0.655883039116572,0.801338321603996,1064,244,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS
H007_add_usd_eur,3,50,per_corridor,logistic,2022,0.641859344894027,0.8035595544284266,1064,245,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS
H007_add_usd_eur,3,50,per_corridor,logistic,2022,0.6771212121212121,0.8143869074891891,1064,245,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS
H007_add_usd_eur,3,50,per_corridor,logistic,2022,0.6726973684210527,0.827677553870042,1063,244,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD
H007_add_usd_eur,3,50,per_corridor,logistic,2022,0.7006480558325024,0.8483966257772582,1063,245,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT
H007_add_usd_eur,3,50,per_corridor,logistic,2023,0.6554721179251842,0.7295425128231232,1311,243,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS
H007_add_usd_eur,3,50,per_corridor,logistic,2023,0.67870670995671,0.7362513020166701,1312,244,52,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_UZS
H007_add_usd_eur,3,50,per_corridor,logistic,2023,0.6994825708061002,0.7639624143583598,1312,244,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,3,50,per_corridor,logistic,2023,0.6261675824175825,0.6847717087860428,1310,244,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD
H007_add_usd_eur,3,50,per_corridor,logistic,2023,0.6658151260504201,0.6852615721688109,1311,244,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT
H007_add_usd_eur,3,50,per_corridor,logistic,2024,0.5844350431870262,0.8129722486676627,1557,245,52,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_TJS
H007_add_usd_eur,3,50,per_corridor,logistic,2024,0.6022962707182321,0.8174640758323402,1559,245,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS
H007_add_usd_eur,3,50,per_corridor,logistic,2024,0.5717213114754099,0.809061308293566,1559,245,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,3,50,per_corridor,logistic,2024,0.5676068376068376,0.7977142499714394,1557,245,52,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_AMD
H007_add_usd_eur,3,50,per_corridor,logistic,2024,0.6339158851946575,0.7418071452048671,1558,245,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT
H007_add_usd_eur,3,50,per_corridor,logistic,2025,0.6714113181504486,0.8373389003649864,1805,247,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS
H007_add_usd_eur,3,50,per_corridor,logistic,2025,0.6750118091639111,0.8144542556585759,1807,247,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS
H007_add_usd_eur,3,50,per_corridor,logistic,2025,0.6607232546459065,0.8265808270726173,1807,247,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,3,50,per_corridor,logistic,2025,0.6000871839581517,0.8009568496275673,1805,247,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD
H007_add_usd_eur,3,50,per_corridor,logistic,2025,0.6732857355347315,0.7824463139184528,1806,247,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT
H007_add_usd_eur,3,50,per_corridor,logistic,2026,0.7232530300763131,0.8331296935949454,2054,245,52,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_TJS
H007_add_usd_eur,3,50,per_corridor,logistic,2026,0.6143166734389816,0.6744618966509119,2056,245,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS
H007_add_usd_eur,3,50,per_corridor,logistic,2026,0.6901469317199654,0.7860868633855821,2056,245,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,3,50,per_corridor,logistic,2026,0.751258389261745,0.8213824730534334,2054,245,52,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,3,50,per_corridor,logistic,2026,0.6116606297018667,0.708151651488944,2055,245,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT
H007_add_usd_eur,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6586752878094937,0.8140852410476984,5318,1223,57,"{""C"": 0.01, ""class_weight"": ""none""}",ALL
H007_add_usd_eur,3,50,pooled_with_corridor_thresholds,logistic,2023,0.6439250809898457,0.6905543835656538,6556,1219,57,"{""C"": 0.01, ""class_weight"": ""none""}",ALL
H007_add_usd_eur,3,50,pooled_with_corridor_thresholds,logistic,2024,0.5881562970197715,0.7893362373687389,7790,1225,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",ALL
H007_add_usd_eur,3,50,pooled_with_corridor_thresholds,logistic,2025,0.658850350105846,0.8034886238334722,9030,1235,57,"{""C"": 10.0, ""class_weight"": ""none""}",ALL
H007_add_usd_eur,3,50,pooled_with_corridor_thresholds,logistic,2026,0.6869801258116655,0.7699324806816676,10275,1225,57,"{""C"": 0.1, ""class_weight"": ""balanced""}",ALL
H007_add_usd_eur,5,50,per_corridor,logistic,2022,0.5155944055944055,0.5854534749623531,1063,243,52,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_TJS
H007_add_usd_eur,5,50,per_corridor,logistic,2022,0.5263375335674447,0.6222474273879327,1063,244,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS
H007_add_usd_eur,5,50,per_corridor,logistic,2022,0.562453100484344,0.5917760144285736,1063,244,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,5,50,per_corridor,logistic,2022,0.6192821956368755,0.7136651928625216,1062,243,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,5,50,per_corridor,logistic,2022,0.6107092198581561,0.7167986502486907,1062,244,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT
H007_add_usd_eur,5,50,per_corridor,logistic,2023,0.6456551724137932,0.6375868500066235,1309,241,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS
H007_add_usd_eur,5,50,per_corridor,logistic,2023,0.5998622589531681,0.5680768519854494,1310,242,52,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_UZS
H007_add_usd_eur,5,50,per_corridor,logistic,2023,0.6326446280991735,0.5877895933107856,1310,242,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS
H007_add_usd_eur,5,50,per_corridor,logistic,2023,0.5319411160561451,0.5172005255665157,1308,242,52,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_AMD
H007_add_usd_eur,5,50,per_corridor,logistic,2023,0.561484593837535,0.45022132466714215,1309,242,52,"{""C"": 1.0, ""class_weight"": ""none""}",RUB_KZT
H007_add_usd_eur,5,50,per_corridor,logistic,2024,0.4967582587218277,0.6680838637786053,1554,243,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS
H007_add_usd_eur,5,50,per_corridor,logistic,2024,0.49096385542168675,0.66924797467373,1556,243,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS
H007_add_usd_eur,5,50,per_corridor,logistic,2024,0.5270916949675826,0.6633398879109145,1556,243,52,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KGS
H007_add_usd_eur,5,50,per_corridor,logistic,2024,0.5004572473708275,0.6788107017566483,1554,243,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,5,50,per_corridor,logistic,2024,0.5029610246522518,0.5957243755463395,1555,243,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KZT
H007_add_usd_eur,5,50,per_corridor,logistic,2025,0.6627993455302692,0.7695195976268506,1802,245,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS
H007_add_usd_eur,5,50,per_corridor,logistic,2025,0.5934902071297732,0.7001617507159834,1804,245,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS
H007_add_usd_eur,5,50,per_corridor,logistic,2025,0.6145773016792125,0.7064948431424034,1804,245,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,5,50,per_corridor,logistic,2025,0.5479696564033913,0.657706085084528,1802,245,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD
H007_add_usd_eur,5,50,per_corridor,logistic,2025,0.6367330353514832,0.6536010890309075,1803,245,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT
H007_add_usd_eur,5,50,per_corridor,logistic,2026,0.6265182186234817,0.6897206020419506,2051,244,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS
H007_add_usd_eur,5,50,per_corridor,logistic,2026,0.5043290043290043,0.5025517160989207,2053,244,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS
H007_add_usd_eur,5,50,per_corridor,logistic,2026,0.5874999999999999,0.6269176643224726,2053,244,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,5,50,per_corridor,logistic,2026,0.7005042016806723,0.6854851890561346,2051,244,52,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,5,50,per_corridor,logistic,2026,0.5342410079252184,0.49189468735297526,2052,244,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT
H007_add_usd_eur,5,50,pooled_with_corridor_thresholds,logistic,2022,0.5471215695875715,0.6238288160810015,5313,1218,57,"{""C"": 0.01, ""class_weight"": ""none""}",ALL
H007_add_usd_eur,5,50,pooled_with_corridor_thresholds,logistic,2023,0.570585057116394,0.5104321034194712,6546,1209,57,"{""C"": 0.01, ""class_weight"": ""none""}",ALL
H007_add_usd_eur,5,50,pooled_with_corridor_thresholds,logistic,2024,0.4894577776722203,0.6377459599116496,7775,1215,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",ALL
H007_add_usd_eur,5,50,pooled_with_corridor_thresholds,logistic,2025,0.6068588554302841,0.6675364580994896,9015,1225,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",ALL
H007_add_usd_eur,5,50,pooled_with_corridor_thresholds,logistic,2026,0.5941129969024265,0.6179697397342379,10260,1220,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",ALL
H007_add_usd_eur,10,50,per_corridor,logistic,2022,0.4894376456876457,0.40873974872137375,1054,239,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS
H007_add_usd_eur,10,50,per_corridor,logistic,2022,0.5241618846270009,0.4245846046881373,1054,240,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS
H007_add_usd_eur,10,50,per_corridor,logistic,2022,0.5762333506957364,0.4433391276470815,1054,240,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS
H007_add_usd_eur,10,50,per_corridor,logistic,2022,0.6185964912280701,0.628102849211925,1053,239,52,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,10,50,per_corridor,logistic,2022,0.5857487922705314,0.48761741484728727,1053,240,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT
H007_add_usd_eur,10,50,per_corridor,logistic,2023,0.6338585674050392,0.46841938315444404,1301,238,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS
H007_add_usd_eur,10,50,per_corridor,logistic,2023,0.5953792369661042,0.3934517305280126,1302,239,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS
H007_add_usd_eur,10,50,per_corridor,logistic,2023,0.5561788617886179,0.3742249051542097,1302,239,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,10,50,per_corridor,logistic,2023,0.4601143889223359,0.3213535374700742,1300,239,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,10,50,per_corridor,logistic,2023,0.44361792054099747,0.25447198278000255,1301,239,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT
H007_add_usd_eur,10,50,per_corridor,logistic,2024,0.5548437059983103,0.5825065424745552,1547,240,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS
H007_add_usd_eur,10,50,per_corridor,logistic,2024,0.5265066964285714,0.5881203194584261,1549,240,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS
H007_add_usd_eur,10,50,per_corridor,logistic,2024,0.4947901999436778,0.5498915999619479,1549,240,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,10,50,per_corridor,logistic,2024,0.5117572514784567,0.5821008960739718,1547,240,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD
H007_add_usd_eur,10,50,per_corridor,logistic,2024,0.5029614660999233,0.501919171852887,1548,240,52,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_KZT
H007_add_usd_eur,10,50,per_corridor,logistic,2025,0.5878158532364139,0.6147210461966115,1795,242,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS
H007_add_usd_eur,10,50,per_corridor,logistic,2025,0.6249914599986335,0.6595737567165882,1797,242,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS
H007_add_usd_eur,10,50,per_corridor,logistic,2025,0.6118311036789298,0.6625960767903758,1797,242,52,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KGS
H007_add_usd_eur,10,50,per_corridor,logistic,2025,0.42864040836035044,0.4763738851922464,1795,242,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD
H007_add_usd_eur,10,50,per_corridor,logistic,2025,0.6031647318960751,0.5079819992324617,1796,242,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT
H007_add_usd_eur,10,50,per_corridor,logistic,2026,0.6244610520264443,0.5865245816008491,2044,240,52,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_TJS
H007_add_usd_eur,10,50,per_corridor,logistic,2026,0.5650649794801642,0.3158551076667485,2046,240,52,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_UZS
H007_add_usd_eur,10,50,per_corridor,logistic,2026,0.6006562881562881,0.45317928746506697,2046,240,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,10,50,per_corridor,logistic,2026,0.6525237191650854,0.5273165453408372,2044,240,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,10,50,per_corridor,logistic,2026,0.5470530771735591,0.3754063021994558,2045,240,52,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KZT
H007_add_usd_eur,10,50,pooled_with_corridor_thresholds,logistic,2022,0.5433709643415151,0.4473576871028029,5268,1198,57,"{""C"": 0.01, ""class_weight"": ""none""}",ALL
H007_add_usd_eur,10,50,pooled_with_corridor_thresholds,logistic,2023,0.487259633417519,0.31433299255075553,6506,1194,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",ALL
H007_add_usd_eur,10,50,pooled_with_corridor_thresholds,logistic,2024,0.492605074395995,0.5494049352196915,7740,1200,57,"{""C"": 0.01, ""class_weight"": ""none""}",ALL
H007_add_usd_eur,10,50,pooled_with_corridor_thresholds,logistic,2025,0.5465930230328135,0.5267232590438429,8980,1210,57,"{""C"": 10.0, ""class_weight"": ""none""}",ALL
H007_add_usd_eur,10,50,pooled_with_corridor_thresholds,logistic,2026,0.5970530324339529,0.4639476764904154,10225,1200,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",ALL
H007_add_usd_eur,20,50,per_corridor,logistic,2022,0.5257326007326008,0.2978809809748686,1041,233,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS
H007_add_usd_eur,20,50,per_corridor,logistic,2022,0.48206521739130437,0.2447440866463875,1041,234,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_UZS
H007_add_usd_eur,20,50,per_corridor,logistic,2022,0.5704980842911878,0.35665795215438073,1041,234,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS
H007_add_usd_eur,20,50,per_corridor,logistic,2022,0.618987341772152,0.44501350298712133,1040,233,52,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,20,50,per_corridor,logistic,2022,0.492966991747937,0.27967358357340977,1040,234,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT
H007_add_usd_eur,20,50,per_corridor,logistic,2023,0.5401559454191034,0.2685155685548274,1288,231,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS
H007_add_usd_eur,20,50,per_corridor,logistic,2023,0.39134615384615384,0.18312679605411325,1289,232,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS
H007_add_usd_eur,20,50,per_corridor,logistic,2023,0.5726461038961039,0.25676700677009967,1289,232,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS
H007_add_usd_eur,20,50,per_corridor,logistic,2023,0.48931070846515196,0.24444039275152324,1287,232,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,20,50,per_corridor,logistic,2023,0.473720529039678,0.1947231258324525,1288,232,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT
H007_add_usd_eur,20,50,per_corridor,logistic,2024,0.5395255447311669,0.5452162562794787,1533,232,52,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_TJS
H007_add_usd_eur,20,50,per_corridor,logistic,2024,0.5601809954751131,0.5891325129914834,1535,232,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS
H007_add_usd_eur,20,50,per_corridor,logistic,2024,0.5845410628019323,0.6114280126013762,1535,232,52,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KGS
H007_add_usd_eur,20,50,per_corridor,logistic,2024,0.4970625418308916,0.5474679567704481,1533,232,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,20,50,per_corridor,logistic,2024,0.5591146442210272,0.4421255540766857,1534,232,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT
H007_add_usd_eur,20,50,per_corridor,logistic,2025,0.5070558526440879,0.41851423487740536,1780,234,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS
H007_add_usd_eur,20,50,per_corridor,logistic,2025,0.5671471059254175,0.4577241779991456,1782,234,52,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_UZS
H007_add_usd_eur,20,50,per_corridor,logistic,2025,0.5786637135474344,0.5032568263433593,1782,234,52,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KGS
H007_add_usd_eur,20,50,per_corridor,logistic,2025,0.41627358490566035,0.37986011463948877,1780,234,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD
H007_add_usd_eur,20,50,per_corridor,logistic,2025,0.6241921327694885,0.5273779073925423,1781,234,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT
H007_add_usd_eur,20,50,per_corridor,logistic,2026,0.6548720740337507,0.4951369240036404,2029,233,52,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_TJS
H007_add_usd_eur,20,50,per_corridor,logistic,2026,0.6147407579632644,0.25340550680144625,2031,233,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_UZS
H007_add_usd_eur,20,50,per_corridor,logistic,2026,0.6185207336523126,0.34958247208885385,2031,233,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,20,50,per_corridor,logistic,2026,0.7054913294797688,0.5248147413459382,2029,233,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,20,50,per_corridor,logistic,2026,0.5898408812729498,0.3146386790725918,2030,233,52,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_KZT
H007_add_usd_eur,20,50,pooled_with_corridor_thresholds,logistic,2022,0.5363272825305536,0.30801945188377267,5203,1168,57,"{""C"": 0.01, ""class_weight"": ""none""}",ALL
H007_add_usd_eur,20,50,pooled_with_corridor_thresholds,logistic,2023,0.42857435947937694,0.19315037564043203,6441,1159,57,"{""C"": 1.0, ""class_weight"": ""balanced""}",ALL
H007_add_usd_eur,20,50,pooled_with_corridor_thresholds,logistic,2024,0.5299715212214763,0.49788177668513095,7670,1160,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",ALL
H007_add_usd_eur,20,50,pooled_with_corridor_thresholds,logistic,2025,0.5135656994255411,0.3996499564877257,8905,1170,57,"{""C"": 0.01, ""class_weight"": ""none""}",ALL
H007_add_usd_eur,20,50,pooled_with_corridor_thresholds,logistic,2026,0.6471905671563138,0.40880541464903347,10150,1165,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",ALL
H007_add_usd_eur,1,100,per_corridor,logistic,2022,0.8547519426180513,0.9954558115690095,1067,246,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS
H007_add_usd_eur,1,100,per_corridor,logistic,2022,0.6956115779645192,0.9852327655160966,1067,247,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS
H007_add_usd_eur,1,100,per_corridor,logistic,2022,0.680952380952381,0.9877597428873587,1067,247,52,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,1,100,per_corridor,logistic,2022,0.7306034482758621,0.9772965100092136,1066,246,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD
H007_add_usd_eur,1,100,per_corridor,logistic,2022,0.8214876033057852,0.995733800921778,1066,247,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT
H007_add_usd_eur,1,100,per_corridor,logistic,2023,0.7306648575305291,0.928055460133789,1314,245,52,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_TJS
H007_add_usd_eur,1,100,per_corridor,logistic,2023,0.6782608695652175,0.901324380255339,1315,246,52,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_UZS
H007_add_usd_eur,1,100,per_corridor,logistic,2023,0.7310666137985725,0.8968723235678822,1315,246,52,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_KGS
H007_add_usd_eur,1,100,per_corridor,logistic,2023,0.7280092592592592,0.9178727236783717,1313,246,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,1,100,per_corridor,logistic,2023,0.6729640498899486,0.8489415281538748,1314,246,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT
H007_add_usd_eur,1,100,per_corridor,logistic,2024,0.5283842794759825,0.9398780442591047,1560,247,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS
H007_add_usd_eur,1,100,per_corridor,logistic,2024,0.5618942731277533,0.9372340083335005,1562,247,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_UZS
H007_add_usd_eur,1,100,per_corridor,logistic,2024,0.498917748917749,0.9373999773006698,1562,247,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS
H007_add_usd_eur,1,100,per_corridor,logistic,2024,0.6043397968605725,0.948153834862066,1560,247,52,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_AMD
H007_add_usd_eur,1,100,per_corridor,logistic,2024,0.5409549689440994,0.913976841096203,1561,247,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT
H007_add_usd_eur,1,100,per_corridor,logistic,2025,0.8308189655172414,0.9858904874276055,1808,248,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS
