hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year,validation_auc,validation_pr_auc,train_rows,validation_rows,feature_count,hyperparameters,corridor,threshold,test_rows,target_rate,roc_auc,pr_auc,brier,log_loss,balanced_accuracy,candidate_precision,candidate_recall,signals,signals_per_week,signal_hit_rate,hit_rate_ci_low,hit_rate_ci_high,false_push_rate,random_hit_rate,random_hit_rate_ci_low,random_hit_rate_ci_high,lift,moment_advantage_bps_mean,future_regret_bps_mean,client_advantage_rub_mean,client_regret_rub_mean
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2023,0.635203970923294,0.7599185135155451,6571,1229,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD,0.7526756833633694,247,0.6477732793522267,0.674066091954023,0.8213563503517743,0.23796543965178668,0.662625769520507,0.640625,1.0,0.28125,45,0.8898305084745763,1.0,0.9213457380593593,1.0000000000000002,0.0,0.6011555555555556,0.4888888888888889,0.7111111111111111,1.6634629602247524,-0.7203750267333328,0.0,-7.203750267333327,0.0
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2023,0.635203970923294,0.7599185135155451,6571,1229,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS,0.8097796669300719,247,0.6275303643724697,0.6812061711079944,0.8178360184405641,0.2268071119152393,0.6356740850831198,0.6387096774193548,1.0,0.27741935483870966,43,0.8502824858757062,1.0,0.9179874299767727,1.0000000000000002,0.0,0.5817674418604651,0.46511627906976744,0.6866279069767437,1.7188999040614006,0.47285311664186025,0.0,4.728531166418603,0.0
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2023,0.635203970923294,0.7599185135155451,6571,1229,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KZT,0.7751062096581492,247,0.6396761133603239,0.663134689233395,0.813648899459693,0.25880743637676384,0.7204188696176511,0.6265822784810127,1.0,0.25316455696202533,40,0.7909604519774012,1.0,0.9123754607496077,1.0,0.0,0.5818,0.475,0.725,1.7188037126160194,3.4961712733250003,0.0,34.96171273325,0.0
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2023,0.635203970923294,0.7599185135155451,6571,1229,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS,0.7709764156354716,247,0.6356275303643725,0.6908704883227176,0.8269546838351309,0.22865035067689576,0.6408072165103618,0.643312101910828,1.0,0.28662420382165604,45,0.8898305084745763,1.0,0.9213457380593593,1.0000000000000002,0.0,0.5844444444444443,0.47722222222222227,0.7111111111111111,1.7110266159695822,-0.6508462290333331,0.0,-6.508462290333331,0.0
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2023,0.635203970923294,0.7599185135155451,6571,1229,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_UZS,0.7659426089557161,247,0.6477732793522267,0.690301724137931,0.8339516078039698,0.2333482138201293,0.6518298732864359,0.640625,1.0,0.28125,45,0.8898305084745763,1.0,0.9213457380593593,1.0000000000000002,0.0,0.594311111111111,0.4888888888888889,0.7111111111111111,1.6826204008375714,1.0182634392422223,0.0,10.182634392422223,0.0
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2024,0.7127065851230265,0.8414789927002291,7805,1235,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD,0.6362744247508709,248,0.6532258064516129,0.6672408842951479,0.8203177932601786,0.21540383762536877,0.6061840621681956,0.6670255526844674,0.9824561403508771,0.345679012345679,49,0.9689265536723164,1.0,0.9272997032640948,0.9999999999999998,0.0,0.5705714285714286,0.46938775510204084,0.673469387755102,1.7526289434151225,1.6808686867714284,0.0,16.808686867714282,0.0
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2024,0.7127065851230265,0.8414789927002291,7805,1235,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS,0.7723961427328618,248,0.6653225806451613,0.6546914932457101,0.8182832209791467,0.2191326365403456,0.6140107497881218,0.6424607520993063,0.98,0.296969696969697,47,0.9293785310734464,0.9787234042553191,0.8888676347566886,0.9962343289895351,0.021276595744680882,0.6009787234042553,0.47819148936170214,0.7021276595744681,1.6285491751044396,-3.339290887268085,0.5421259592702128,-33.39290887268085,5.421259592702127
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2024,0.7127065851230265,0.8414789927002291,7805,1235,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KZT,0.6134917913466912,248,0.6048387096774194,0.7065986394557823,0.8038722607286056,0.21421090802881912,0.6094108695929877,0.659795918367347,0.9622641509433962,0.34,49,0.9689265536723164,0.9591836734693877,0.8628671652316888,0.9887346030720716,0.04081632653061229,0.515673469387755,0.3877551020408163,0.6326530612244898,1.8600601551369322,3.244734936944899,0.37647386735918364,32.447349369448986,3.7647386735918364
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2024,0.7127065851230265,0.8414789927002291,7805,1235,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS,0.6332646304676864,248,0.6451612903225806,0.6688920454545454,0.8147021804754447,0.21606253077161988,0.6081107041586794,0.6568181818181819,0.9811320754716981,0.325,48,0.9491525423728814,0.9791666666666666,0.8910053086246883,0.9963129840206003,0.02083333333333337,0.5573333333333333,0.4375,0.6666666666666666,1.756877990430622,2.08623714610625,0.3991529637354167,20.8623714610625,3.991529637354167
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2024,0.7127065851230265,0.8414789927002291,7805,1235,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_UZS,0.6213569489559541,248,0.6451612903225806,0.6573863636363637,0.813673512577877,0.22271184985226614,0.6231040602530329,0.6536931818181818,0.9807692307692307,0.31875,48,0.9491525423728814,0.9791666666666666,0.8910053086246883,0.9963129840206003,0.02083333333333337,0.5774166666666667,0.4791666666666667,0.6875,1.695771395583778,1.6515248824854172,0.530605460325,16.515248824854172,5.30605460325
