hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year,validation_auc,validation_pr_auc,train_rows,validation_rows,feature_count,hyperparameters,corridor,threshold
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2026,0.6330571163170058,0.5293841778771764,10275,1225,57,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KGS,0.5984789997242718
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2026,0.6330571163170058,0.5293841778771764,10275,1225,57,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KZT,0.3712925728597754
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2026,0.6330571163170058,0.5293841778771764,10275,1225,57,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_TJS,0.6819153891222287
H007_add_usd_eur,3,0,pooled_with_corridor_thresholds,logistic,2026,0.6330571163170058,0.5293841778771764,10275,1225,57,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_UZS,0.6084520389436194
H007_add_usd_eur,5,0,per_corridor,logistic,2022,0.49729773992793974,0.29494835412149534,1063,243,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.33046107449981693
H007_add_usd_eur,5,0,per_corridor,logistic,2022,0.5508481262327416,0.3765059595132254,1063,244,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.27173448416356993
H007_add_usd_eur,5,0,per_corridor,logistic,2022,0.5284304511278195,0.3350456311764325,1063,244,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.3609490138173656
H007_add_usd_eur,5,0,per_corridor,logistic,2022,0.48656992899042917,0.3241945732533518,1062,243,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.3008489478914183
H007_add_usd_eur,5,0,per_corridor,logistic,2022,0.5492031368580824,0.3125374554848807,1062,244,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.36932208134426603
H007_add_usd_eur,5,0,per_corridor,logistic,2023,0.5852644087938206,0.4360006186206975,1309,241,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS,0.3875149446483126
H007_add_usd_eur,5,0,per_corridor,logistic,2023,0.531347717323327,0.37270429605399114,1310,242,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.19488586904323685
H007_add_usd_eur,5,0,per_corridor,logistic,2023,0.571505252664673,0.3962834860144242,1310,242,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.324162911612668
H007_add_usd_eur,5,0,per_corridor,logistic,2023,0.4569770946353225,0.3245125613320923,1308,242,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD,0.20974505795789286
H007_add_usd_eur,5,0,per_corridor,logistic,2023,0.4808558558558558,0.2871916424033749,1309,242,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.27008673729064847
H007_add_usd_eur,5,0,per_corridor,logistic,2024,0.644172622319956,0.5752858906675831,1554,243,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.3773793996769606
H007_add_usd_eur,5,0,per_corridor,logistic,2024,0.5783950617283949,0.5319225311581807,1556,243,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.3855407608417416
H007_add_usd_eur,5,0,per_corridor,logistic,2024,0.5895522388059702,0.5133436362066874,1556,243,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS,0.5103208846163175
H007_add_usd_eur,5,0,per_corridor,logistic,2024,0.5304526748971193,0.4756736477167309,1554,243,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.3332942341470363
H007_add_usd_eur,5,0,per_corridor,logistic,2024,0.5522242365081579,0.4676585254005072,1555,243,52,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KZT,0.34230248023292825
H007_add_usd_eur,5,0,per_corridor,logistic,2025,0.5837830358378303,0.5321983838297664,1802,245,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.5801799016420456
H007_add_usd_eur,5,0,per_corridor,logistic,2025,0.5750838926174497,0.5026880973391626,1804,245,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.553580329830998
H007_add_usd_eur,5,0,per_corridor,logistic,2025,0.6094626008478052,0.5686498017500221,1804,245,52,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KGS,0.60599298031608
H007_add_usd_eur,5,0,per_corridor,logistic,2025,0.6122758620689656,0.5290996730832003,1802,245,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD,0.5716776091735827
H007_add_usd_eur,5,0,per_corridor,logistic,2025,0.6018146660716942,0.44060315107834086,1803,245,52,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_KZT,0.6337961154419787
H007_add_usd_eur,5,0,per_corridor,logistic,2026,0.6332589285714286,0.5054356426654918,2051,244,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.4239370214568089
H007_add_usd_eur,5,0,per_corridor,logistic,2026,0.5462525879917184,0.374199266900036,2053,244,52,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.40665383794185683
H007_add_usd_eur,5,0,per_corridor,logistic,2026,0.6294800171895144,0.4420212672664753,2053,244,52,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS,0.6158234816523239
H007_add_usd_eur,5,0,per_corridor,logistic,2026,0.6312807881773399,0.492663306622508,2051,244,52,"{""C"": 1.0, ""class_weight"": ""none""}",RUB_AMD,0.43185058606560656
H007_add_usd_eur,5,0,per_corridor,logistic,2026,0.5730337078651685,0.32977565831936473,2052,244,52,"{""C"": 0.1, ""class_weight"": ""balanced""}",RUB_KZT,0.42261765321884137
H007_add_usd_eur,5,0,pooled_with_corridor_thresholds,logistic,2022,0.5090760869565217,0.3193840217823533,5313,1218,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD,0.6032485759840938
H007_add_usd_eur,5,0,pooled_with_corridor_thresholds,logistic,2022,0.5090760869565217,0.3193840217823533,5313,1218,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS,0.6146627185332327
H007_add_usd_eur,5,0,pooled_with_corridor_thresholds,logistic,2022,0.5090760869565217,0.3193840217823533,5313,1218,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KZT,0.5438182672780644
H007_add_usd_eur,5,0,pooled_with_corridor_thresholds,logistic,2022,0.5090760869565217,0.3193840217823533,5313,1218,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS,0.504748142028084
H007_add_usd_eur,5,0,pooled_with_corridor_thresholds,logistic,2022,0.5090760869565217,0.3193840217823533,5313,1218,57,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_UZS,0.5946473428747131
H007_add_usd_eur,5,0,pooled_with_corridor_thresholds,logistic,2023,0.4856028499477919,0.3151038153364951,6546,1209,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.06046167486494239
H007_add_usd_eur,5,0,pooled_with_corridor_thresholds,logistic,2023,0.4856028499477919,0.3151038153364951,6546,1209,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.5181353862132854
H007_add_usd_eur,5,0,pooled_with_corridor_thresholds,logistic,2023,0.4856028499477919,0.3151038153364951,6546,1209,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.49802011100313026
H007_add_usd_eur,5,0,pooled_with_corridor_thresholds,logistic,2023,0.4856028499477919,0.3151038153364951,6546,1209,57,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.006204381162402967
