hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,threshold,evaluation_weeks,candidates,candidates_per_week,candidate_precision,candidate_recall,balanced_accuracy
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KZT,2024,0.7924944630704878,50.57142857142857,56,1.1073446327683616,0.8571428571428571,0.2874251497005988,0.5943298588009167
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_TJS,2024,0.7638110097166649,50.57142857142857,76,1.5028248587570623,0.881578947368421,0.3621621621621622,0.6096525096525096
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_UZS,2024,0.7630872153916675,50.57142857142857,76,1.5028248587570623,0.8947368421052632,0.38857142857142857,0.6394911937377691
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_AMD,2025,0.8639129976870454,50.714285714285715,18,0.3549295774647887,0.8888888888888888,0.10596026490066225,0.5425634657836644
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KGS,2025,0.7692723401453179,50.714285714285715,71,1.4,0.8169014084507042,0.3670886075949367,0.6105105959322998
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KZT,2025,0.774107711243345,50.714285714285715,64,1.2619718309859154,0.75,0.32,0.5775257731958763
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_TJS,2025,0.7892603726650016,50.714285714285715,51,1.0056338028169014,0.8235294117647058,0.2545454545454545,0.5723946784922395
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_UZS,2025,0.8729231378432221,50.714285714285715,8,0.15774647887323942,0.75,0.04285714285714286,0.5120827770360481
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_AMD,2026,0.8553539472219469,32.57142857142857,13,0.3991228070175439,0.8461538461538461,0.10091743119266056,0.5308508724590754
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KGS,2026,0.8442687872178776,32.57142857142857,16,0.4912280701754386,0.9375,0.14285714285714285,0.5623376623376624
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KZT,2026,0.8327414306406205,32.57142857142857,12,0.368421052631579,0.8333333333333334,0.09174311926605505,0.5262637164957726
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_TJS,2026,0.6984823095202229,32.57142857142857,66,2.0263157894736845,0.803030303030303,0.5047619047619047,0.632010582010582
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_UZS,2026,0.8513769982133599,32.57142857142857,9,0.27631578947368424,0.8888888888888888,0.07920792079207921,0.5308320305714782
H008_pooling_ablation,3,50,pooled,catboost,RUB_AMD,2022,0.8517164183450038,50.57142857142857,3,0.059322033898305086,1.0,0.02127659574468085,0.5106382978723404
H008_pooling_ablation,3,50,pooled,catboost,RUB_KGS,2022,0.8517164183450038,50.57142857142857,4,0.07909604519774012,0.75,0.021897810218978103,0.5064034505640346
H008_pooling_ablation,3,50,pooled,catboost,RUB_KZT,2022,0.8517164183450038,50.57142857142857,3,0.059322033898305086,1.0,0.023809523809523808,0.5119047619047619
H008_pooling_ablation,3,50,pooled,catboost,RUB_TJS,2022,0.8517164183450038,50.57142857142857,5,0.09887005649717515,1.0,0.035211267605633804,0.5176056338028169
H008_pooling_ablation,3,50,pooled,catboost,RUB_UZS,2022,0.8517164183450038,50.57142857142857,4,0.07909604519774012,1.0,0.03007518796992481,0.5150375939849624
H008_pooling_ablation,3,50,pooled,catboost,RUB_AMD,2023,0.622908223663675,50.57142857142857,88,1.7401129943502827,0.7613636363636364,0.3701657458563536,0.5259919638372677
H008_pooling_ablation,3,50,pooled,catboost,RUB_KGS,2023,0.622908223663675,50.57142857142857,96,1.8983050847457628,0.8333333333333334,0.43243243243243246,0.5871839581517001
H008_pooling_ablation,3,50,pooled,catboost,RUB_KZT,2023,0.622908223663675,50.57142857142857,86,1.7005649717514124,0.7558139534883721,0.41935483870967744,0.59554698457223
H008_pooling_ablation,3,50,pooled,catboost,RUB_TJS,2023,0.622908223663675,50.57142857142857,102,2.016949152542373,0.8137254901960784,0.45108695652173914,0.5747498274672187
H008_pooling_ablation,3,50,pooled,catboost,RUB_UZS,2023,0.622908223663675,50.57142857142857,95,1.8785310734463279,0.8210526315789474,0.42857142857142855,0.5835164835164836
H008_pooling_ablation,3,50,pooled,catboost,RUB_AMD,2024,0.7704300049096076,50.57142857142857,77,1.5225988700564972,0.8571428571428571,0.3548387096774194,0.5887096774193549
H008_pooling_ablation,3,50,pooled,catboost,RUB_KGS,2024,0.7704300049096076,50.57142857142857,82,1.6214689265536724,0.8902439024390244,0.4010989010989011,0.6323676323676324
H008_pooling_ablation,3,50,pooled,catboost,RUB_KZT,2024,0.7704300049096076,50.57142857142857,69,1.364406779661017,0.8260869565217391,0.3413173652694611,0.5965846085606565
H008_pooling_ablation,3,50,pooled,catboost,RUB_TJS,2024,0.7704300049096076,50.57142857142857,78,1.5423728813559323,0.8846153846153846,0.372972972972973,0.6150579150579151
H008_pooling_ablation,3,50,pooled,catboost,RUB_UZS,2024,0.7704300049096076,50.57142857142857,81,1.6016949152542375,0.8518518518518519,0.3942857142857143,0.6149510763209394
H008_pooling_ablation,3,50,pooled,catboost,RUB_AMD,2025,0.7845742141919054,50.714285714285715,57,1.123943661971831,0.8421052631578947,0.31788079470198677,0.6120653973509934
H008_pooling_ablation,3,50,pooled,catboost,RUB_KGS,2025,0.7845742141919054,50.714285714285715,61,1.2028169014084507,0.8360655737704918,0.3227848101265823,0.6052126297823922
H008_pooling_ablation,3,50,pooled,catboost,RUB_KZT,2025,0.7845742141919054,50.714285714285715,50,0.9859154929577465,0.84,0.28,0.5987628865979382
H008_pooling_ablation,3,50,pooled,catboost,RUB_TJS,2025,0.7845742141919054,50.714285714285715,55,1.084507042253521,0.8545454545454545,0.28484848484848485,0.5936437546193644
H008_pooling_ablation,3,50,pooled,catboost,RUB_UZS,2025,0.7845742141919054,50.714285714285715,56,1.1042253521126761,0.7321428571428571,0.29285714285714287,0.5763351134846462
H008_pooling_ablation,3,50,pooled,catboost,RUB_AMD,2026,0.8354857793090443,32.57142857142857,11,0.33771929824561403,0.8181818181818182,0.08256880733944955,0.5216765605324699
H008_pooling_ablation,3,50,pooled,catboost,RUB_KGS,2026,0.8354857793090443,32.57142857142857,11,0.33771929824561403,0.9090909090909091,0.09523809523809523,0.5385281385281385
H008_pooling_ablation,3,50,pooled,catboost,RUB_KZT,2026,0.8354857793090443,32.57142857142857,4,0.12280701754385966,0.75,0.027522935779816515,0.5039575463212808
H008_pooling_ablation,3,50,pooled,catboost,RUB_TJS,2026,0.8354857793090443,32.57142857142857,13,0.3991228070175439,0.9230769230769231,0.11428571428571428,0.5478835978835979
H008_pooling_ablation,3,50,pooled,catboost,RUB_UZS,2026,0.8354857793090443,32.57142857142857,10,0.30701754385964913,0.9,0.0891089108910891,0.5357825256209832
