hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,train_rows,validation_rows,test_rows,feature_count,hyperparameters,validation_auc,validation_pr_auc,train_target_rate,validation_target_rate,target_positives,target_rate,roc_auc,pr_auc,pr_auc_baseline,pr_auc_gain,pr_auc_ratio,brier,brier_baseline,brier_skill_score,log_loss
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KGS,2024,7790,1225,248,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6402212074017369,0.8235536451465424,0.6650834403080873,0.7191836734693877,182,0.7338709677419355,0.6642524142524142,0.83330923065624,0.7338709677419355,0.09943826291430446,1.1354982923227885,0.18356662617727437,0.195520087060499,0.061136740797000155,0.5492518317989338
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KZT,2024,7790,1225,248,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6402212074017369,0.8235536451465424,0.6650834403080873,0.7191836734693877,167,0.6733870967741935,0.6481111850373328,0.7612638506712381,0.6733870967741935,0.08787675389704463,1.130499610577647,0.20934973656597985,0.22203424110921527,0.057128596381654906,0.6076643430597427
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_TJS,2024,7790,1225,248,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6402212074017369,0.8235536451465424,0.6650834403080873,0.7191836734693877,185,0.7459677419354839,0.6512226512226511,0.8314483756228365,0.7459677419354839,0.08548063368735259,1.1145902548889917,0.18343803937728717,0.19021725625075575,0.03563933686716525,0.5490818257404793
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_UZS,2024,7790,1225,248,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6402212074017369,0.8235536451465424,0.6650834403080873,0.7191836734693877,175,0.7056451612903226,0.6799999999999999,0.814044845714436,0.7056451612903226,0.10839968442411341,1.1536178384981721,0.18926904459936789,0.20789335894989994,0.08958590329487293,0.5622759838684227
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_AMD,2025,9030,1235,247,57,"{""depth"": 6, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6676665038267383,0.8282184517269204,0.6718715393133998,0.7206477732793523,151,0.611336032388664,0.6958471302428256,0.7984702535043737,0.611336032388664,0.18713422111570976,1.306106970964108,0.21494733240856176,0.24955334458850334,0.13867180276427293,0.6146815056404685
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KGS,2025,9030,1235,247,57,"{""depth"": 6, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6676665038267383,0.8282184517269204,0.6718715393133998,0.7206477732793523,158,0.6396761133603239,0.6926468496657658,0.8069733312284776,0.6396761133603239,0.16729721786815366,1.261534258312873,0.20865626075939378,0.23704699306659674,0.11976837140991181,0.6019276439198259
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KZT,2025,9030,1235,247,57,"{""depth"": 6, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6676665038267383,0.8282184517269204,0.6718715393133998,0.7206477732793523,150,0.6072874493927125,0.641512027491409,0.7409983901238102,0.6072874493927125,0.13371094073109768,1.2201773490705408,0.22783334339242217,0.25133996623449,0.09352520888037807,0.6471840726929895
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_TJS,2025,9030,1235,247,57,"{""depth"": 6, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6676665038267383,0.8282184517269204,0.6718715393133998,0.7206477732793523,165,0.6680161943319838,0.7000739098300074,0.8101432235117176,0.6680161943319838,0.14212702917973385,1.2127598558023895,0.20180209939904045,0.22454064154469008,0.10126693318957136,0.5893682197025032
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_UZS,2025,9030,1235,247,57,"{""depth"": 6, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6676665038267383,0.8282184517269204,0.6718715393133998,0.7206477732793523,140,0.5668016194331984,0.6263017356475301,0.7053316946890101,0.5668016194331984,0.13853007525581174,1.2444066327727537,0.2425548269761496,0.2692061826943566,0.09899979061203668,0.6791473936321962
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_AMD,2026,10275,1225,160,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6738667657841829,0.7729676486489917,0.6776642335766423,0.6155102040816327,109,0.68125,0.6188163338729988,0.7752897202327855,0.68125,0.0940397202327855,1.1380399563050063,0.21363724027930459,0.22147015826738858,0.0353678258477923,0.6154232746513354
