hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,threshold,evaluation_weeks,candidates,signals,signals_per_week,suppressed_by_cooldown,signal_active,signal_hits,false_pushes,signal_hit_rate,hit_rate_ci_low,hit_rate_ci_high,false_push_rate,random_hit_rate,random_hit_rate_ci_low,random_hit_rate_ci_high,lift,moment_advantage_bps_mean,future_regret_bps_mean,client_advantage_rub_mean,client_regret_rub_mean
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KZT,2022,0.8398288218062778,50.57142857142857,5,5,0.09887005649717515,0,True,5,0,1.0,0.565508505247919,1.0000000000000002,0.0,0.5064000000000001,0.0,1.0,1.9747235387045812,163.41872511443998,0.0,1634.1872511443999,0.0
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_TJS,2022,0.8588382632738751,50.57142857142857,5,5,0.09887005649717515,0,True,5,0,1.0,0.565508505247919,1.0000000000000002,0.0,0.5828,0.2,1.0,1.7158544955387784,139.65824300438,6.0841714267,1396.5824300438003,60.841714267
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_UZS,2022,0.8270189730636414,50.57142857142857,9,8,0.15819209039548024,1,True,6,2,0.75,0.40926987910258916,0.9285223111419724,0.25,0.54775,0.25,0.875,1.3692377909630307,141.478553706775,51.487392554187494,1414.7855370677498,514.873925541875
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_AMD,2023,0.6867302147830413,50.57142857142857,67,34,0.672316384180791,33,True,24,10,0.7058823529411765,0.5383077411853625,0.8316554739006805,0.2941176470588235,0.7284705882352941,0.5882352941176471,0.8529411764705882,0.9689922480620156,6.2729634981058835,47.97758666794118,62.729634981058844,479.7758666794118
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KGS,2023,0.7982307857538619,50.57142857142857,21,13,0.2570621468926554,8,True,11,2,0.8461538461538461,0.5776482949136899,0.9567427368172621,0.15384615384615385,0.7487692307692307,0.5384615384615384,0.9230769230769231,1.1300595849599342,43.297048248738456,19.024227173338463,432.97048248738463,190.24227173338463
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KZT,2023,0.588787771359322,50.57142857142857,102,40,0.7909604519774012,62,True,23,17,0.575,0.4219480043605999,0.7149083147518411,0.42500000000000004,0.6149000000000001,0.486875,0.725,0.935111400227679,6.760650745882499,77.00797784479751,67.60650745882499,770.0797784479752
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_TJS,2023,0.632827515274142,50.57142857142857,94,40,0.7909604519774012,54,True,32,8,0.8,0.6524239261814334,0.8950013502683313,0.19999999999999996,0.735,0.625,0.85,1.08843537414966,9.948682480325001,46.1672573506375,99.48682480325,461.67257350637504
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_UZS,2023,0.6202920147340898,50.57142857142857,95,40,0.7909604519774012,55,True,31,9,0.775,0.6249660359590695,0.8768404674532148,0.22499999999999998,0.7325999999999999,0.625,0.85,1.057876057876058,11.361033904435,50.3276774954525,113.61033904435001,503.276774954525
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_AMD,2024,0.792359767481658,50.57142857142857,66,38,0.7514124293785311,28,True,35,3,0.9210526315789473,0.792003210797347,0.9727858986057349,0.07894736842105265,0.7443157894736842,0.631578947368421,0.8559210526315784,1.2374487342667233,13.059400443539472,10.90130800498421,130.59400443539474,109.0130800498421
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KGS,2024,0.7843871205230983,50.57142857142857,71,39,0.7711864406779662,32,True,37,2,0.9487179487179487,0.8311406095436208,0.9858223423536006,0.05128205128205132,0.7397435897435897,0.6153846153846154,0.8461538461538461,1.2824956672443675,14.996797588664103,9.86674868568718,149.96797588664103,98.66748685687179
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KZT,2024,0.744871621217465,50.57142857142857,85,45,0.8898305084745763,40,True,38,7,0.8444444444444444,0.712158094887512,0.9225467468867132,0.15555555555555556,0.6644,0.5333333333333333,0.7777777777777778,1.2709880259549133,20.716503879673333,15.28167681202889,207.1650387967333,152.81676812028888
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_TJS,2024,0.7910658747699544,50.57142857142857,69,38,0.7514124293785311,31,True,36,2,0.9473684210526315,0.8271423311893115,0.9854460975514632,0.052631578947368474,0.7475263157894736,0.631578947368421,0.868421052631579,1.2673378863620364,12.535889006934209,10.406729058105265,125.35889006934208,104.06729058105265
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_UZS,2024,0.7354790984406777,50.57142857142857,97,47,0.9293785310734464,50,True,39,8,0.8297872340425532,0.6985994892711488,0.9111374190873607,0.17021276595744683,0.6971914893617022,0.5957446808510638,0.7872340425531915,1.190185546875,16.25848927978723,21.610460047261704,162.5848927978723,216.10460047261705
