hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year,validation_auc,validation_pr_auc,train_rows,validation_rows,feature_count,train_target_rate,validation_target_rate,hyperparameters,corridor,threshold,test_rows,evaluation_weeks,target_positives,target_rate,roc_auc,pr_auc,pr_auc_baseline,pr_auc_gain,pr_auc_ratio,brier,brier_baseline,brier_skill_score,log_loss,balanced_accuracy,candidate_precision,candidate_recall,candidates,candidates_per_week,signals,signals_per_week,suppressed_by_cooldown,signal_active,signal_hits,false_pushes,signal_hit_rate,hit_rate_ci_low,hit_rate_ci_high,false_push_rate,random_hit_rate,random_hit_rate_ci_low,random_hit_rate_ci_high,lift,moment_advantage_bps_mean,future_regret_bps_mean,client_advantage_rub_mean,client_regret_rub_mean
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2023,0.6240682764816378,0.6656722373724164,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_AMD,0.6867302147830413,247,50.57142857142857,181,0.7327935222672065,0.5324794910430269,0.7639369138924895,0.7327935222672065,0.031143391625283012,1.042499545477596,0.24637889920568287,0.22816445776837996,-0.07983031895262682,0.6883550824308383,0.5300100452034153,0.7761194029850746,0.287292817679558,67,1.3248587570621468,34,0.672316384180791,33,True,24,10,0.7058823529411765,0.5383077411853625,0.8316554739006805,0.2941176470588235,0.7284705882352941,0.5882352941176471,0.8529411764705882,0.9689922480620156,6.2729634981058835,47.97758666794118,62.729634981058844,479.7758666794118
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2023,0.6240682764816378,0.6656722373724164,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_KGS,0.7982307857538619,247,50.57142857142857,185,0.7489878542510121,0.5809067131647777,0.8019461442319965,0.7489878542510121,0.0529582899809844,1.0707064736502874,0.231021103916722,0.22645070155352273,-0.020182769723586125,0.6553347415928596,0.5244551002615518,0.8571428571428571,0.0972972972972973,21,0.4152542372881356,13,0.2570621468926554,8,True,11,2,0.8461538461538461,0.5776482949136899,0.9567427368172621,0.15384615384615385,0.7487692307692307,0.5384615384615384,0.9230769230769231,1.1300595849599342,43.297048248738456,19.024227173338463,432.97048248738463,190.24227173338463
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2023,0.6240682764816378,0.6656722373724164,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_KZT,0.588787771359322,247,50.57142857142857,155,0.6275303643724697,0.6090462833099579,0.7329927565462951,0.6275303643724697,0.10546239217382547,1.168059424947967,0.2415231448313121,0.23930387316495177,-0.009273864384261588,0.6780485327308835,0.5951963534361852,0.7352941176470589,0.4838709677419355,102,2.016949152542373,40,0.7909604519774012,62,True,23,17,0.575,0.4219480043605999,0.7149083147518411,0.42500000000000004,0.6149000000000001,0.486875,0.725,0.935111400227679,6.760650745882499,77.00797784479751,67.60650745882499,770.0797784479752
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2023,0.6240682764816378,0.6656722373724164,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_TJS,0.632827515274142,247,50.57142857142857,184,0.7449392712550608,0.5802277432712215,0.7981273891028358,0.7449392712550608,0.053188117847774996,1.0713992668934806,0.22920951528922445,0.22687914060723705,-0.010271436482658602,0.6511253071871586,0.5743184955141477,0.8191489361702128,0.41847826086956524,94,1.8587570621468927,40,0.7909604519774012,54,True,32,8,0.8,0.6524239261814334,0.8950013502683313,0.19999999999999996,0.735,0.625,0.85,1.08843537414966,9.948682480325001,46.1672573506375,99.48682480325,461.67257350637504
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2023,0.6240682764816378,0.6656722373724164,6556,1219,57,0.6851738865161684,0.5529122231337161,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_UZS,0.6202920147340898,247,50.57142857142857,182,0.7368421052631579,0.5869822485207099,0.8023711415229453,0.7368421052631579,0.06552903625978745,1.088932263495426,0.22861311268944728,0.22773601871466564,-0.003851362554469606,0.6488310432323968,0.5835164835164836,0.8210526315789474,0.42857142857142855,95,1.8785310734463279,40,0.7909604519774012,55,True,31,9,0.775,0.6249660359590695,0.8768404674532148,0.22499999999999998,0.7325999999999999,0.625,0.85,1.057876057876058,11.361033904435,50.3276774954525,113.61033904435001,503.276774954525
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2024,0.6402212074017369,0.8235536451465424,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_AMD,0.792359767481658,248,50.57142857142857,186,0.75,0.6061394380853278,0.8180239975861681,0.75,0.06802399758616806,1.090698663448224,0.1892009031954679,0.18844964598084135,-0.003986514332337432,0.5627912036938147,0.5806451612903226,0.8636363636363636,0.3064516129032258,66,1.305084745762712,38,0.7514124293785311,28,True,35,3,0.9210526315789473,0.792003210797347,0.9727858986057349,0.07894736842105265,0.7443157894736842,0.631578947368421,0.8559210526315784,1.2374487342667233,13.059400443539472,10.90130800498421,130.59400443539474,109.0130800498421
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2024,0.6402212074017369,0.8235536451465424,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_KGS,0.7843871205230983,248,50.57142857142857,182,0.7338709677419355,0.6642524142524142,0.83330923065624,0.7338709677419355,0.09943826291430446,1.1354982923227885,0.18356662617727437,0.195520087060499,0.061136740797000155,0.5492518317989338,0.6021478521478522,0.8732394366197183,0.34065934065934067,71,1.4039548022598871,39,0.7711864406779662,32,True,37,2,0.9487179487179487,0.8311406095436208,0.9858223423536006,0.05128205128205132,0.7397435897435897,0.6153846153846154,0.8461538461538461,1.2824956672443675,14.996797588664103,9.86674868568718,149.96797588664103,98.66748685687179
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2024,0.6402212074017369,0.8235536451465424,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_KZT,0.744871621217465,248,50.57142857142857,167,0.6733870967741935,0.6481111850373328,0.7612638506712381,0.6733870967741935,0.08787675389704463,1.130499610577647,0.20934973656597985,0.22203424110921527,0.057128596381654906,0.6076643430597427,0.6169882457307607,0.8235294117647058,0.41916167664670656,85,1.6807909604519775,45,0.8898305084745763,40,True,38,7,0.8444444444444444,0.712158094887512,0.9225467468867132,0.15555555555555556,0.6644,0.5333333333333333,0.7777777777777778,1.2709880259549133,20.716503879673333,15.28167681202889,207.1650387967333,152.81676812028888
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2024,0.6402212074017369,0.8235536451465424,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_TJS,0.7910658747699544,248,50.57142857142857,185,0.7459677419354839,0.6512226512226511,0.8314483756228365,0.7459677419354839,0.08548063368735259,1.1145902548889917,0.18343803937728717,0.19021725625075575,0.03563933686716525,0.5490818257404793,0.6013728013728014,0.8840579710144928,0.32972972972972975,69,1.364406779661017,38,0.7514124293785311,31,True,36,2,0.9473684210526315,0.8271423311893115,0.9854460975514632,0.052631578947368474,0.7475263157894736,0.631578947368421,0.868421052631579,1.2673378863620364,12.535889006934209,10.406729058105265,125.35889006934208,104.06729058105265
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2024,0.6402212074017369,0.8235536451465424,7790,1225,57,0.6650834403080873,0.7191836734693877,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_UZS,0.7354790984406777,248,50.57142857142857,175,0.7056451612903226,0.6799999999999999,0.814044845714436,0.7056451612903226,0.10839968442411341,1.1536178384981721,0.18926904459936789,0.20789335894989994,0.08958590329487293,0.5622759838684227,0.641252446183953,0.8556701030927835,0.4742857142857143,97,1.9180790960451979,47,0.9293785310734464,50,True,39,8,0.8297872340425532,0.6985994892711488,0.9111374190873607,0.17021276595744683,0.6971914893617022,0.5957446808510638,0.7872340425531915,1.190185546875,16.25848927978723,21.610460047261704,162.5848927978723,216.10460047261705
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2025,0.6676665038267383,0.8282184517269204,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""depth"": 6, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_AMD,0.7941494524046974,247,50.714285714285715,151,0.611336032388664,0.6958471302428256,0.7984702535043737,0.611336032388664,0.18713422111570976,1.306106970964108,0.21494733240856176,0.24955334458850334,0.13867180276427293,0.6146815056404685,0.6106512141280354,0.8518518518518519,0.304635761589404,54,1.064788732394366,34,0.6704225352112676,20,True,26,8,0.7647058823529411,0.6000353719173557,0.8756316189075565,0.23529411764705888,0.6181176470588235,0.47058823529411764,0.7647058823529411,1.2371526456033497,16.287748707702942,32.872987288617644,162.87748707702943,328.72987288617645
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2025,0.6676665038267383,0.8282184517269204,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""depth"": 6, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_KGS,0.7885510114519886,247,50.714285714285715,158,0.6396761133603239,0.6926468496657658,0.8069733312284776,0.6396761133603239,0.16729721786815366,1.261534258312873,0.20865626075939378,0.23704699306659674,0.11976837140991181,0.6019276439198259,0.6094083345185607,0.8703703703703703,0.2974683544303797,54,1.064788732394366,34,0.6704225352112676,20,True,28,6,0.8235294117647058,0.6648593225994784,0.9165114439643032,0.17647058823529416,0.6428823529411765,0.5,0.7647058823529411,1.280995516515692,22.68418623560294,24.350580004847057,226.8418623560294,243.5058000484706
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2025,0.6676665038267383,0.8282184517269204,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""depth"": 6, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_KZT,0.8345342600176437,247,50.714285714285715,150,0.6072874493927125,0.641512027491409,0.7409983901238102,0.6072874493927125,0.13371094073109768,1.2201773490705408,0.22783334339242217,0.25133996623449,0.09352520888037807,0.6471840726929895,0.5475601374570447,0.8148148148148148,0.14666666666666667,27,0.532394366197183,19,0.37464788732394366,8,True,17,2,0.8947368421052632,0.6860544950515831,0.9706420586049034,0.10526315789473684,0.6076842105263158,0.42105263157894735,0.7894736842105263,1.4723713840291008,34.369244207705265,21.170765255163158,343.69244207705265,211.70765255163158
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2025,0.6676665038267383,0.8282184517269204,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""depth"": 6, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_TJS,0.7838817875090288,247,50.714285714285715,165,0.6680161943319838,0.7000739098300074,0.8101432235117176,0.6680161943319838,0.14212702917973385,1.2127598558023895,0.20180209939904045,0.22454064154469008,0.10126693318957136,0.5893682197025032,0.5936437546193644,0.8545454545454545,0.28484848484848485,55,1.084507042253521,35,0.6901408450704225,20,True,29,6,0.8285714285714286,0.6731739236041119,0.9189747005514327,0.17142857142857137,0.6758857142857141,0.5428571428571428,0.8,1.225904633074062,21.159748017888568,23.105571220740003,211.59748017888566,231.05571220740006
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2025,0.6676665038267383,0.8282184517269204,9030,1235,57,0.6718715393133998,0.7206477732793523,"{""depth"": 6, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_UZS,0.8563914487487525,247,50.714285714285715,140,0.5668016194331984,0.6263017356475301,0.7053316946890101,0.5668016194331984,0.13853007525581174,1.2444066327727537,0.2425548269761496,0.2692061826943566,0.09899979061203668,0.6791473936321962,0.5477970627503338,0.8888888888888888,0.11428571428571428,18,0.3549295774647887,14,0.27605633802816903,4,True,13,1,0.9285714285714286,0.6853073044604219,0.9872781138877085,0.0714285714285714,0.57,0.2857142857142857,0.7857142857142857,1.629072681704261,27.716052050749997,12.181742157507143,277.1605205075,121.81742157507144
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2026,0.6738667657841829,0.7729676486489917,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_AMD,0.8656067587994659,160,32.57142857142857,109,0.68125,0.6188163338729988,0.7752897202327855,0.68125,0.0940397202327855,1.1380399563050063,0.21363724027930459,0.22147015826738858,0.0353678258477923,0.6154232746513354,0.5091743119266054,1.0,0.01834862385321101,2,0.06140350877192983,2,0.06140350877192983,0,True,2,0,1.0,0.3423719528896193,1.0,0.0,0.665,0.0,1.0,1.5037593984962405,6.380797820850001,0.0,63.80797820850001,0.0
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2026,0.6738667657841829,0.7729676486489917,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_KGS,0.8381553622618161,160,32.57142857142857,105,0.65625,0.6405194805194806,0.7930501001944148,0.65625,0.1368001001944148,1.2084572955343464,0.21595051121805203,0.22724566847147024,0.04970460968252188,0.6181425469581943,0.5385281385281385,0.9090909090909091,0.09523809523809523,11,0.33771929824561403,9,0.27631578947368424,2,True,8,1,0.8888888888888888,0.5649937852319398,0.9801096286728695,0.11111111111111116,0.6653333333333332,0.3333333333333333,1.0,1.3360053440213762,5.924142250166666,16.52777413193333,59.241422501666655,165.27774131933333
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2026,0.6738667657841829,0.7729676486489917,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_KZT,0.7177621334821713,160,32.57142857142857,109,0.68125,0.5697067817952869,0.7408545215778075,0.68125,0.05960452157780749,1.087492875710543,0.22613580903778846,0.22147015826738858,-0.021066724324849462,0.6435280635407754,0.5487497751394136,0.7619047619047619,0.29357798165137616,42,1.2894736842105263,25,0.7675438596491229,17,True,19,6,0.76,0.5656994004476144,0.8850384226967326,0.24,0.68168,0.52,0.84,1.1148926182372962,-5.595716651572002,35.883201536200005,-55.95716651572002,358.83201536200005
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2026,0.6738667657841829,0.7729676486489917,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_TJS,0.8173994890297,159,32.57142857142857,105,0.660377358490566,0.6192239858906525,0.7816551461755634,0.660377358490566,0.12127778768499742,1.1836492213515675,0.21952064349888137,0.2262921644283436,0.029923797611677627,0.6262440463546892,0.5624338624338624,0.8947368421052632,0.1619047619047619,19,0.5833333333333334,15,0.46052631578947373,4,True,13,2,0.8666666666666667,0.6211750079348376,0.9626395301086408,0.1333333333333333,0.6658666666666667,0.4666666666666667,0.8666666666666667,1.3015618742490989,5.617845251573336,16.412684739386666,56.17845251573336,164.12684739386665
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,2026,0.6738667657841829,0.7729676486489917,10275,1225,57,0.6776642335766423,0.6155102040816327,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_UZS,0.8353015200538443,158,32.57142857142857,101,0.6392405063291139,0.6237623762376239,0.760247133049331,0.6392405063291139,0.12100662672021711,1.1892974952652902,0.22381969942301067,0.23117520864196892,0.03181789804437918,0.6366351412775827,0.5407330206704881,0.9090909090909091,0.09900990099009901,11,0.33771929824561403,9,0.27631578947368424,2,True,8,1,0.8888888888888888,0.5649937852319398,0.9801096286728695,0.11111111111111116,0.6506666666666667,0.3333333333333333,0.8888888888888888,1.3661202185792347,-10.959278385755557,25.38924685298889,-109.59278385755557,253.8924685298889
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,2022,0.6684529254060875,0.8250565450327265,5318,1223,52,0.6820233170364799,0.6950122649223222,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_AMD,0.85389414688271,247,50.57142857142857,141,0.5708502024291497,0.6217717114947143,0.6782487881855959,0.5708502024291497,0.10739858575644612,1.1881379480981715,0.24842825617796663,0.2603964665783069,0.045961493093997774,0.6992295208110919,0.5047504348989696,0.6666666666666666,0.028368794326241134,6,0.11864406779661017,4,0.07909604519774012,2,True,2,2,0.5,0.15003570882017145,0.8499642911798285,0.5,0.578,0.25,1.0,0.8650519031141869,205.81390753042498,70.01513029445,2058.1390753042497,700.1513029445
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,2022,0.6684529254060875,0.8250565450327265,5318,1223,52,0.6820233170364799,0.6950122649223222,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_KGS,0.8487993934157861,247,50.57142857142857,137,0.5546558704453441,0.6244193762441939,0.6533551862190004,0.5546558704453441,0.0986993157736562,1.1779469415773218,0.24677799767587244,0.2667126532964388,0.07474206931761085,0.6962450795463949,0.4973125414731254,0.5,0.021897810218978103,6,0.11864406779661017,4,0.07909604519774012,2,True,1,3,0.25,0.045586062644636216,0.6993639475573634,0.75,0.561,0.0,1.0,0.445632798573975,227.7967475089,195.60083744065003,2277.9674750890003,1956.0083744065003
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,2022,0.6684529254060875,0.8250565450327265,5318,1223,52,0.6820233170364799,0.6950122649223222,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_KZT,0.8315553473658699,247,50.57142857142857,126,0.5101214574898786,0.6422668240850059,0.6323199872043552,0.5101214574898786,0.12219852971447664,1.2395479114244106,0.24329002560775012,0.2840821667713015,0.14359275567054797,0.6894746773678845,0.5153810835629017,0.7,0.05555555555555555,10,0.1977401129943503,8,0.15819209039548024,2,True,5,3,0.625,0.3057378545838018,0.863158240538479,0.375,0.50325,0.125,0.8156249999999972,1.2419274714356683,186.5162516151125,57.5914216482125,1865.162516151125,575.9142164821251
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,2022,0.6684529254060875,0.8250565450327265,5318,1223,52,0.6820233170364799,0.6950122649223222,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_TJS,0.8628757347751681,246,50.57142857142857,142,0.5772357723577236,0.6258802816901409,0.6687610739409549,0.5772357723577236,0.09152530158323124,1.158557916827288,0.2471471107476918,0.25790593766912484,0.04171608850369257,0.7002713849225265,0.4996614301191766,0.5714285714285714,0.028169014084507043,7,0.1384180790960452,5,0.09887005649717515,2,True,2,3,0.4,0.11761823115925325,0.769280067791163,0.6,0.5828,0.2,1.0,0.6863417982155113,242.48681163726002,87.19778592356,2424.8681163726,871.9778592356
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,2022,0.6684529254060875,0.8250565450327265,5318,1223,52,0.6820233170364799,0.6950122649223222,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_UZS,0.8290745242214728,247,50.57142857142857,133,0.5384615384615384,0.6152882205513786,0.6344568144183338,0.5384615384615384,0.09599527595679536,1.17827694106262,0.2516956650242505,0.2730288400145707,0.07813524384157255,0.7082705095186125,0.5012531328320802,0.5555555555555556,0.03759398496240601,9,0.17796610169491525,6,0.11864406779661017,3,True,2,4,0.3333333333333333,0.09676933255921684,0.7000116786584712,0.6666666666666667,0.5356666666666667,0.16666666666666666,0.8333333333333334,0.6222775357809582,162.9324621336,134.12699841501666,1629.324621336,1341.2699841501667
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,2023,0.6166675741159175,0.6462941752989575,6556,1219,52,0.6851738865161684,0.5529122231337161,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_AMD,0.6257986121614667,247,50.57142857142857,181,0.7327935222672065,0.5724091746191193,0.7857880979599796,0.7327935222672065,0.052994575692773105,1.0723185646194195,0.23526655550911968,0.22816445776837996,-0.031127099330910513,0.6657824722653438,0.5357023271387912,0.7676767676767676,0.4198895027624309,99,1.957627118644068,42,0.8305084745762712,57,True,27,15,0.6428571428571429,0.49166089287079373,0.7701100749837315,0.3571428571428571,0.7254761904761905,0.6190476190476191,0.8333333333333334,0.8861174926156876,4.265416391507144,51.63176914104048,42.654163915071436,516.3176914104048
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,2023,0.6166675741159175,0.6462941752989575,6556,1219,52,0.6851738865161684,0.5529122231337161,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_KGS,0.6774399538417747,247,50.57142857142857,185,0.7489878542510121,0.6006102877070619,0.8150577660413516,0.7489878542510121,0.0660699117903395,1.0882122606065614,0.2229886706260234,0.22645070155352273,0.01528823228962739,0.6384226662811546,0.584306887532694,0.8481012658227848,0.3621621621621622,79,1.5621468926553672,38,0.7514124293785311,41,True,31,7,0.8157894736842105,0.6658083165848865,0.9077835154674251,0.1842105263157895,0.7380526315789474,0.631578947368421,0.8421052631578947,1.1053269628467517,17.3471575303921,31.350293260747367,173.47157530392099,313.50293260747367
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,2023,0.6166675741159175,0.6462941752989575,6556,1219,52,0.6851738865161684,0.5529122231337161,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_KZT,0.6147379371068726,247,50.57142857142857,155,0.6275303643724697,0.6107293127629734,0.7252749874247193,0.6275303643724697,0.09774462305224962,1.1557607864122945,0.24112122555187132,0.23930387316495177,-0.007594329180233839,0.6785789839680768,0.5997896213183731,0.7555555555555555,0.43870967741935485,90,1.7796610169491527,40,0.7909604519774012,50,True,26,14,0.65,0.4950559699353738,0.7786566682895085,0.35,0.6149000000000001,0.486875,0.725,1.0570824524312894,8.78534836626,69.798954384985,87.85348366259998,697.98954384985
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,2023,0.6166675741159175,0.6462941752989575,6556,1219,52,0.6851738865161684,0.5529122231337161,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_TJS,0.5624478977002207,247,50.57142857142857,184,0.7449392712550608,0.6079192546583851,0.813706117126027,0.7449392712550608,0.06876684587096626,1.0923120159246122,0.22029628961743905,0.22687914060723705,0.029014791629495496,0.632096209880228,0.5530969634230504,0.7793103448275862,0.6141304347826086,145,2.867231638418079,47,0.9293785310734464,98,True,35,12,0.7446808510638298,0.604915508600796,0.8474699395361626,0.25531914893617025,0.737404255319149,0.6382978723404256,0.8297872340425532,1.009867851578279,4.130125201002126,54.909973127610634,41.30125201002125,549.0997312761064
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,2023,0.6166675741159175,0.6462941752989575,6556,1219,52,0.6851738865161684,0.5529122231337161,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_UZS,0.5853099920972962,247,50.57142857142857,182,0.7368421052631579,0.6113271344040574,0.8111035172178138,0.7368421052631579,0.07426141195465596,1.1007833447956046,0.2204952928980998,0.22773601871466564,0.031794381307938324,0.6321499447343706,0.548901098901099,0.7734375,0.5439560439560439,128,2.531073446327684,45,0.8898305084745763,83,True,32,13,0.7111111111111111,0.5663118252773978,0.8227008196809985,0.28888888888888886,0.7283999999999998,0.6444444444444445,0.8222222222222222,0.9762645676978464,-0.33920380617111207,65.15239294506667,-3.392038061711121,651.5239294506666
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,2024,0.6424979542274899,0.8190774187961796,7790,1225,52,0.6650834403080873,0.7191836734693877,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_AMD,0.7807730799678987,248,50.57142857142857,186,0.75,0.6132500867152272,0.8120205264601985,0.75,0.06202052646019851,1.0826940352802648,0.18746777546687712,0.18844964598084135,0.00521025395857766,0.5598510634208518,0.5887096774193549,0.8769230769230769,0.3064516129032258,65,1.2853107344632768,39,0.7711864406779662,26,True,36,3,0.9230769230769231,0.7967862687194474,0.9734930859265043,0.07692307692307687,0.7507179487179487,0.6410256410256411,0.8461538461538461,1.229592185258556,10.558950084964103,10.203182013323078,105.58950084964103,102.03182013323078
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,2024,0.6424979542274899,0.8190774187961796,7790,1225,52,0.6650834403080873,0.7191836734693877,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_KGS,0.7507811073482572,248,50.57142857142857,182,0.7338709677419355,0.6843989343989344,0.834750178482702,0.7338709677419355,0.10087921074076656,1.137461781668737,0.1793752580452479,0.195520087060499,0.08257376138675443,0.540504780326179,0.6461038961038961,0.896551724137931,0.42857142857142855,87,1.7203389830508475,45,0.8898305084745763,42,True,43,2,0.9555555555555556,0.8517222081611939,0.9877261309595557,0.0444444444444444,0.739111111111111,0.6222222222222222,0.8222222222222222,1.2928442573662058,12.740159627053334,12.465845299724444,127.40159627053335,124.65845299724445
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,2024,0.6424979542274899,0.8190774187961796,7790,1225,52,0.6650834403080873,0.7191836734693877,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",RUB_KZT,0.7924944630704878,248,50.57142857142857,167,0.6733870967741935,0.6715457972943003,0.7748751596519102,0.6733870967741935,0.10148806287771672,1.1507128119381662,0.2041762159586066,0.22203424110921527,0.0804291494023418,0.5961170397283577,0.5943298588009167,0.8571428571428571,0.2874251497005988,56,1.1073446327683616,34,0.672316384180791,22,True,30,4,0.8823529411764706,0.7337882520370123,0.9532862902656388,0.11764705882352944,0.6679411764705881,0.5294117647058824,0.8235294117647058,1.3210039630118893,7.469525986561763,13.218728282158825,74.69525986561763,132.18728282158824
