run_id,hypothesis_id,model_id,feature_set_id,target_id,strategy,outer_fold,test_year,is_partial_fold,universe_id,corridor,variant,threshold,policy_status,inactive_reason
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,operating,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_00,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_01,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_02,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_03,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_04,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_05,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_06,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_07,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_08,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_09,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_10,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_11,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_12,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_13,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_KZT,rf_frequency_control,0.17779793759215184,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,operating,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_00,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_01,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_02,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_03,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_04,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_05,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_06,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_07,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_08,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_09,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_10,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_11,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_12,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_13,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_TJS,rf_frequency_control,0.18188706485925152,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,operating,0.5381022261647759,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,budget_00,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,budget_01,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,budget_02,0.5381022261647759,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,budget_03,0.5381022261647759,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,budget_04,0.5381022261647759,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,budget_05,0.5381022261647759,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,budget_06,0.5381022261647759,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,budget_07,0.5381022261647759,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,budget_08,0.5381022261647759,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,budget_09,0.5381022261647759,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,budget_10,0.5381022261647759,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,budget_11,0.5381022261647759,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,budget_12,0.5381022261647759,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,budget_13,0.5381022261647759,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,6c83e17844187e4f49485ed1,RUB_UZS,rf_frequency_control,0.1793172484640114,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,operating,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,budget_00,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,budget_01,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,budget_02,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,budget_03,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,budget_04,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,budget_05,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,budget_06,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,budget_07,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,budget_08,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,budget_09,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,budget_10,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,budget_11,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,budget_12,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,budget_13,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_AMD,rf_frequency_control,0.27956215703992415,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,operating,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,budget_00,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,budget_01,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,budget_02,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,budget_03,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,budget_04,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,budget_05,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,budget_06,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,budget_07,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,budget_08,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,budget_09,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,budget_10,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,budget_11,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,budget_12,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,budget_13,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KGS,rf_frequency_control,0.2922842759002366,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,operating,0.5289993107702449,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_00,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_01,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_02,0.5349776513706711,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_03,0.5289993107702449,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_04,0.5289993107702449,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_05,0.5289993107702449,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_06,0.5289993107702449,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_07,0.5289993107702449,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_08,0.5289993107702449,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_09,0.5289993107702449,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_10,0.5289993107702449,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_11,0.5289993107702449,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_12,0.5289993107702449,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,budget_13,0.5289993107702449,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_KZT,rf_frequency_control,0.28762626847979356,active,
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,operating,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_00,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_01,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_02,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_03,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_04,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_05,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_06,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_07,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_08,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_09,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_10,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_11,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_12,,inactive,no_quality_feasible_policy
20260906_h017_weekly_v4_smoke_04,H017_attractiveness_gate_rf,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2024,2024,False,6c83e17844187e4f49485ed1,RUB_TJS,budget_13,,inactive,no_quality_feasible_policy
