corridor,horizon_days,test_year,train_rows,validation_rows,test_rows,threshold,validation_auc,test_auc,signals,signals_per_week,signal_hit_rate,random_hit_rate,random_hit_rate_ci_low,random_hit_rate_ci_high,lift,future_regret_bps_mean,moment_advantage_bps_mean,moment_advantage_bps_ci_low,moment_advantage_bps_ci_high
RUB_KZT,3,2023,1311,244,247,0.7905072981403813,0.6445714285714286,0.5892706872370267,28,0.5536723163841808,0.6785714285714286,0.5875,0.4642857142857143,0.7142857142857143,1.155015197568389,46.02817589621786,22.794599029539288,-1.3138349732700512,46.90303303234863
RUB_KZT,3,2024,1558,245,248,0.7721034454950952,0.6169366297243535,0.650402897907888,43,0.8502824858757062,0.813953488372093,0.6028682170542635,0.5116279069767442,0.6976744186046512,1.3501350135013503,26.654715446165117,7.277667167248838,-10.471898100182239,25.027232434679917
RUB_KZT,3,2025,1806,247,247,0.7374760402540389,0.6558084188606277,0.6061168384879725,48,0.9464788732394366,0.75,0.525,0.4375,0.625,1.4285714285714286,41.336618638335416,4.13513471460625,-13.5977468741447,21.868016303357198
RUB_KZT,3,2026,2055,245,160,0.7076564932571958,0.6235720256338813,0.5778017629069977,32,0.9824561403508772,0.75,0.6151041666666667,0.5,0.71875,1.2193056731583403,42.85525120472188,-12.739826302996875,-37.009454390930145,11.529801784936392
RUB_KZT,5,2022,1062,244,247,0.745366017283023,0.5733333333333334,0.5629107981220657,2,0.03954802259887006,0.0,0.7283333333333334,0.5,1.0,0.0,282.3231725628,180.3911305389,-97.36097901053196,458.14324008833194
RUB_KZT,5,2023,1309,242,247,0.646475855957163,0.5436974789915966,0.4996669331201705,14,0.2768361581920904,0.5,0.6002380952380952,0.42857142857142855,0.7142857142857143,0.8330027766759223,100.8201873261286,67.49483688419285,23.15297835387556,111.83669541451013
RUB_KZT,5,2024,1555,243,248,0.6027909074434558,0.5093651012257265,0.5618744614568834,33,0.652542372881356,0.6060606060606061,0.5167676767676768,0.42424242424242425,0.6060606060606061,1.1727912431587177,83.97922168257575,32.716974167887884,-8.667448642497895,74.10139697827367
RUB_KZT,5,2025,1803,245,247,0.5948271938431752,0.6065962345929838,0.5145099591082971,45,0.8873239436619718,0.5777777777777777,0.44866666666666666,0.3333333333333333,0.5555555555555556,1.2877662209014362,89.05678833875334,22.21526800238666,-7.3290788918170975,51.75961489659042
RUB_KZT,5,2026,2052,244,159,0.5876381526951733,0.5169003590056221,0.5166453265044815,25,0.7709251101321586,0.44,0.5074666666666667,0.36,0.64,0.8670520231213872,105.33355037397199,-21.735143412372,-52.36158189247473,8.891295067730727
RUB_KZT,10,2022,1053,240,247,0.5992455129578886,0.55306905370844,0.4677216186427334,17,0.3361581920903955,0.17647058823529413,0.1674509803921569,0.058823529411764705,0.29411764705882354,1.0538641686182668,537.5506836021588,215.6977190786882,71.23650886322332,360.1589292941531
RUB_KZT,10,2023,1301,239,247,0.0009208862158076372,0.44319526627218936,0.5017786561264822,51,1.0084745762711864,0.4117647058823529,0.4351633986928105,0.35294117647058826,0.5098039215686274,0.9462300991288674,151.80432475206666,-12.561151353998033,-52.926755751473735,27.804453043477665
RUB_KZT,10,2024,1548,240,248,0.4366919244128342,0.47933941885582887,0.5470337594231399,34,0.672316384180791,0.5,0.37245098039215685,0.29411764705882354,0.47058823529411764,1.3424585417215058,137.99329947207056,34.825859414711765,-12.190328496705355,81.84204732612889
RUB_KZT,10,2025,1796,242,247,0.40199173483187994,0.6038557213930348,0.5002291825821238,44,0.8676056338028169,0.2727272727272727,0.2887121212121212,0.20454545454545456,0.38636363636363635,0.9446339543426922,191.67090407449768,21.449333374525,-16.41562183020471,59.31428857925471
RUB_KZT,10,2026,2045,240,155,0.45293529541710015,0.5310159557147509,0.48231456043956045,17,0.5384615384615384,0.35294117647058826,0.3649019607843137,0.17647058823529413,0.5294117647058824,0.9672219236969373,191.24303273021178,10.851025299941178,-34.45621008476439,56.15826068464675
RUB_KZT,20,2022,1040,234,247,0.3526142675893153,0.4494561140285071,0.48352272727272727,16,0.3163841807909605,0.1875,0.16458333333333333,0.0625,0.3125,1.139240506329114,934.8636870670564,209.70621777241251,20.361167424853733,399.05126811997127
RUB_KZT,20,2023,1288,232,247,0.05503587620308561,0.5084531339850489,0.5072592795507465,28,0.5536723163841808,0.42857142857142855,0.5108333333333334,0.39285714285714285,0.6071428571428571,0.8389652761594033,168.95358328037145,64.94278224124285,2.9075311859693684,126.97803329651634
RUB_KZT,20,2024,1534,232,248,0.07722946857631685,0.5167173252279635,0.5816824576514499,53,1.0480225988700564,0.32075471698113206,0.3045283018867924,0.24528301886792453,0.37735849056603776,1.0532837670384139,219.11223113696042,1.10765189684528,-35.729995771334885,37.94529956502545
RUB_KZT,20,2025,1781,234,247,0.37103354626608626,0.6048831085933136,0.5034103410341034,18,0.3549295774647887,0.16666666666666666,0.07833333333333334,0.0,0.16666666666666666,2.127659574468085,324.49338314726106,55.186870277194444,-41.187140862144005,151.56088141653288
RUB_KZT,20,2026,2030,233,148,0.2187196525518386,0.5397796817625459,0.5618768328445748,28,0.9245283018867925,0.4642857142857143,0.34214285714285714,0.21428571428571427,0.4642857142857143,1.3569937369519833,209.11774045080713,55.73715762737858,0.906214006203264,110.56810124855389
