date,corridor,rub_per_unit,horizon_days,test_year,score,threshold,message_hit,future_regret_bps,moment_advantage_bps,indicator,direction,signal_strength,signal_speed,recommended_scenario,reason_code
2024-06-01,RUB_AMD,0.232824,1,2024,0.9437062815601034,0.8754030601805632,1,0.0,-23.0316545338,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-06-08,RUB_AMD,0.228936,1,2024,0.9555361993930546,0.8754030601805632,1,0.0,0.495019233,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-06-14,RUB_AMD,0.227317,1,2024,0.8804793917365522,0.8754030601805632,1,0.0,62.8330538001,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-06-22,RUB_AMD,0.226396,1,2024,0.890782562052103,0.8754030601805632,1,0.0,-94.1963290481,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-06-29,RUB_AMD,0.220909,1,2024,0.9073997628601643,0.8754030601805632,1,0.0,-30.2241460203,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-07-06,RUB_AMD,0.227169,1,2024,0.9472612444552664,0.8754030601805632,1,0.0,-0.54294393,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-07-13,RUB_AMD,0.226141,1,2024,0.9376600746282922,0.8754030601805632,1,0.0,5.4361277092,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-07-19,RUB_AMD,0.226489,1,2024,0.8862970974231784,0.8754030601805632,1,0.0,8.1908873804,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-07-27,RUB_AMD,0.220301,1,2024,0.9527219591071225,0.8754030601805632,1,0.0,-1.6646665446,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-08-02,RUB_AMD,0.221188,1,2024,0.8964123243007471,0.8754030601805632,1,9.9462900338,7.0027062071,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-08-10,RUB_AMD,0.226655,1,2024,0.9373271728076745,0.8754030601805632,1,0.0,-56.7644835955,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-08-17,RUB_AMD,0.229069,1,2024,0.9585864601064255,0.8754030601805632,1,0.0,-5.3433113971,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-08-24,RUB_AMD,0.236061,1,2024,0.9288944146513584,0.8754030601805632,1,0.0,-11.0545503894,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-08-31,RUB_AMD,0.235303,1,2024,0.9105491937646993,0.8754030601805632,1,0.0,7.0214678548,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-09-07,RUB_AMD,0.232046,1,2024,0.9493465544156252,0.8754030601805632,1,0.0,-6.1951367458,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-09-14,RUB_AMD,0.234833,1,2024,0.9400756682395768,0.8754030601805632,1,0.0,6.0715506712,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-09-21,RUB_AMD,0.23907,1,2024,0.9402852551149117,0.8754030601805632,1,0.0,-0.1115445858,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-09-28,RUB_AMD,0.23937,1,2024,0.9410857411856612,0.8754030601805632,1,0.0,-12.115871792,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-10-05,RUB_AMD,0.245148,1,2024,0.9301438757759145,0.8754030601805632,1,0.0,4.9741101643,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-10-12,RUB_AMD,0.24813,1,2024,0.9250924042333551,0.8754030601805632,1,0.0,40.6327306881,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-10-19,RUB_AMD,0.248979,1,2024,0.9401682211703594,0.8754030601805632,1,0.0,23.3476027969,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-10-26,RUB_AMD,0.249621,1,2024,0.9434883919097665,0.8754030601805632,1,0.0,3.5107578698,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-11-02,RUB_AMD,0.251673,1,2024,0.9392681724078584,0.8754030601805632,1,0.0,-14.4177458975,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-11-09,RUB_AMD,0.252558,1,2024,0.9302130717808951,0.8754030601805632,1,0.0,9.3488382519,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-11-16,RUB_AMD,0.257559,1,2024,0.924500281062543,0.8754030601805632,1,0.0,-27.5255789326,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-11-23,RUB_AMD,0.263178,1,2024,0.925026251300745,0.8754030601805632,1,0.0,-59.3725871923,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-11-30,RUB_AMD,0.273011,1,2024,0.9126498598755479,0.8754030601805632,1,0.0,70.7385909018,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-12-14,RUB_AMD,0.262507,1,2024,0.9235782027202523,0.8754030601805632,1,0.0,14.1763214855,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-12-21,RUB_AMD,0.259065,1,2024,0.8956018393330886,0.8754030601805632,1,0.0,36.1403769676,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2024-12-28,RUB_AMD,0.253552,1,2024,0.9643385253670027,0.8754030601805632,1,0.0,-2.3932442135,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-01-11,RUB_AMD,0.256815,1,2025,0.954517745319984,0.8855881264795363,1,0.0,12.2247170036,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-01-18,RUB_AMD,0.256715,1,2025,0.9457151213902988,0.8855881264795363,1,0.0,5.8007350193,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-01-25,RUB_AMD,0.246293,1,2025,0.9498795589498835,0.8855881264795363,1,0.0,28.9733423659,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-01-31,RUB_AMD,0.246296,1,2025,0.9016803278296818,0.8855881264795363,1,5.6030142593,-4.5765351026,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-02-08,RUB_AMD,0.245176,1,2025,0.9564677325907057,0.8855881264795363,1,0.0,-13.1370624439,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-02-15,RUB_AMD,0.227762,1,2025,0.9170128066116591,0.8855881264795363,1,0.0,27.3076097887,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-02-22,RUB_AMD,0.223543,1,2025,0.9487079105552056,0.8855881264795363,1,0.0,5.3354237862,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-03-01,RUB_AMD,0.224372,1,2025,0.9454378778289192,0.8855881264795363,1,0.0,-20.4393644593,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-03-08,RUB_AMD,0.225901,1,2025,0.9157112876879132,0.8855881264795363,1,0.0,16.2932430183,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-03-15,RUB_AMD,0.218434,1,2025,0.942292360805181,0.8855881264795363,1,0.0,32.1865236425,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-03-22,RUB_AMD,0.215621,1,2025,0.9317002754003572,0.8855881264795363,1,0.0,-7.255636655,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-03-29,RUB_AMD,0.213696,1,2025,0.9010143501833057,0.8855881264795363,1,0.0,4.2409879007,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-04-05,RUB_AMD,0.215422,1,2025,0.9555566511780197,0.8855881264795363,1,0.0,3.3256971203,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-04-12,RUB_AMD,0.214806,1,2025,0.9556979664794175,0.8855881264795363,1,0.0,39.8918700029,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-04-19,RUB_AMD,0.207565,1,2025,0.9423868042769515,0.8855881264795363,1,0.0,35.7958945933,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-04-26,RUB_AMD,0.211756,1,2025,0.9418747711013908,0.8855881264795363,1,0.0,14.6965669763,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-05-16,RUB_AMD,0.20756,1,2025,0.9201781753351715,0.8855881264795363,1,0.0,11.4534307356,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-05-23,RUB_AMD,0.207407,1,2025,0.8888777095344405,0.8855881264795363,1,0.0,0.1446410491,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-05-30,RUB_AMD,0.204339,1,2025,0.8862391718551523,0.8855881264795363,1,0.0,51.816750783,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-06-06,RUB_AMD,0.206383,1,2025,0.9225604954864093,0.8855881264795363,1,0.0,-28.2147756666,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-06-20,RUB_AMD,0.203955,1,2025,0.9008666585164938,0.8855881264795363,1,20.2985952784,6.3698948967,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-06-27,RUB_AMD,0.203195,1,2025,0.9227125814423774,0.8855881264795363,1,0.0,12.0919578649,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-07-04,RUB_AMD,0.204919,1,2025,0.896607696645962,0.8855881264795363,1,0.0,-1.9523718878,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-07-11,RUB_AMD,0.20301,1,2025,0.9047885172869934,0.8855881264795363,1,6.6991773804,8.5964492071,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-07-18,RUB_AMD,0.203545,1,2025,0.9279094704208954,0.8855881264795363,1,0.0,-3.8335454889,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-07-25,RUB_AMD,0.20551,1,2025,0.9076876646728633,0.8855881264795363,1,0.0,8.5081556749,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-08-02,RUB_AMD,0.209435,1,2025,0.9552156701611898,0.8855881264795363,1,0.0,-2.8656716418,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-08-09,RUB_AMD,0.207981,1,2025,0.9619560170306387,0.8855881264795363,1,0.0,-17.0337238835,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-08-15,RUB_AMD,0.207993,1,2025,0.9053989782170183,0.8855881264795363,1,0.0,6.9345240002,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-08-23,RUB_AMD,0.211044,1,2025,0.9562799170977074,0.8855881264795363,1,0.0,-21.161927524,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-08-30,RUB_AMD,0.210006,1,2025,0.9634603408683816,0.8855881264795363,1,0.0,-5.5584847888,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-09-06,RUB_AMD,0.213067,1,2025,0.9552009124000429,0.8855881264795363,1,0.0,-6.0267745329,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-09-13,RUB_AMD,0.220043,1,2025,0.9395553666056908,0.8855881264795363,1,0.0,56.8007230005,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-09-20,RUB_AMD,0.218337,1,2025,0.9625786374875459,0.8855881264795363,1,0.0,-14.4327721778,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-09-27,RUB_AMD,0.218473,1,2025,0.941114815173138,0.8855881264795363,1,0.0,-6.8094409999,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-10-04,RUB_AMD,0.213964,1,2025,0.9510008985080367,0.8855881264795363,1,0.0,-41.3139752617,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-10-11,RUB_AMD,0.212161,1,2025,0.9504082640107944,0.8855881264795363,1,0.0,10.1862722324,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-10-18,RUB_AMD,0.211672,1,2025,0.9635611899426202,0.8855881264795363,1,0.0,-77.8594213709,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-10-25,RUB_AMD,0.211386,1,2025,0.9287012147590316,0.8855881264795363,1,0.0,16.6871845571,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-11-01,RUB_AMD,0.211618,1,2025,0.954718786290438,0.8855881264795363,1,11.0576605015,-23.7783967108,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-11-08,RUB_AMD,0.212333,1,2025,0.9478679363810082,0.8855881264795363,1,0.0,6.6988168038,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-11-15,RUB_AMD,0.212309,1,2025,0.9599817456988713,0.8855881264795363,1,0.0,-23.069865814,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-11-22,RUB_AMD,0.207082,1,2025,0.9492291159063738,0.8855881264795363,1,0.0,67.6443738139,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-11-29,RUB_AMD,0.205092,1,2025,0.9621575856916973,0.8855881264795363,1,0.0,4.0940460873,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-12-06,RUB_AMD,0.199459,1,2025,0.9509817845756802,0.8855881264795363,1,0.0,41.440119028,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-12-13,RUB_AMD,0.208842,1,2025,0.9339536350307769,0.8855881264795363,1,0.0,-16.9313488961,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-12-20,RUB_AMD,0.211608,1,2025,0.9484448713336561,0.8855881264795363,1,0.0,-28.9260702725,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2025-12-27,RUB_AMD,0.203666,1,2025,0.9509977132447655,0.8855881264795363,1,0.0,7.8825145549,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-01-17,RUB_AMD,0.20483,1,2026,0.9378957031370022,0.8813048042083397,1,0.0,34.688605304,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-01-24,RUB_AMD,0.200292,1,2026,0.9556715701725713,0.8813048042083397,1,0.0,4.890463596,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-01-30,RUB_AMD,0.200541,1,2026,0.8861081346193542,0.8813048042083397,1,26.3786457632,3.8879667429,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-02-07,RUB_AMD,0.204008,1,2026,0.9662674941602707,0.8813048042083397,1,0.0,-24.4705419881,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-02-14,RUB_AMD,0.204792,1,2026,0.9558036913298438,0.8813048042083397,1,0.0,-5.8304479673,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-02-20,RUB_AMD,0.203323,1,2026,0.8885783831587144,0.8813048042083397,1,0.0,-21.9508307962,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-02-27,RUB_AMD,0.204545,1,2026,0.9062437032708824,0.8813048042083397,1,0.0,-20.3301817469,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-03-06,RUB_AMD,0.207076,1,2026,0.8892912112092551,0.8813048042083397,1,0.0,24.4239653536,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-03-13,RUB_AMD,0.209483,1,2026,0.8830689516080389,0.8813048042083397,1,0.0,49.2117101069,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-03-21,RUB_AMD,0.222512,1,2026,0.936034227116702,0.8813048042083397,1,0.0,33.2059245103,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-03-28,RUB_AMD,0.215134,1,2026,0.9418191171458294,0.8813048042083397,1,0.0,38.785951861,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-04-04,RUB_AMD,0.211495,1,2026,0.9481785581173203,0.8813048042083397,1,0.0,25.3577278973,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-04-11,RUB_AMD,0.204861,1,2026,0.9552384698244085,0.8813048042083397,1,0.0,34.3440338187,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-04-17,RUB_AMD,0.203352,1,2026,0.9111111183380204,0.8813048042083397,1,0.0,-38.5874206654,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-04-24,RUB_AMD,0.201261,1,2026,0.8817402022103374,0.8813048042083397,1,0.0,33.1302926757,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-05-01,RUB_AMD,0.201741,1,2026,0.8860910298341498,0.8813048042083397,1,0.0,-0.1652310839,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-05-08,RUB_AMD,0.202071,1,2026,0.8813176354371154,0.8813048042083397,1,36.1754036947,8.3728764951,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-05-16,RUB_AMD,0.198592,1,2026,0.9633911228762002,0.8813048042083397,1,0.0,-4.4667595842,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-05-22,RUB_AMD,0.192438,1,2026,0.8862471618010191,0.8813048042083397,1,0.0,26.1046084741,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-05-29,RUB_AMD,0.193918,1,2026,0.9037869148868856,0.8813048042083397,0,52.4448478223,-39.6059082696,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-06-06,RUB_AMD,0.199351,1,2026,0.9490242938224936,0.8813048042083397,1,0.0,36.9167823093,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-06-19,RUB_AMD,0.199243,1,2026,0.9013561611485196,0.8813048042083397,1,0.0,-22.6870296591,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-06-27,RUB_AMD,0.209337,1,2026,0.9545346155226383,0.8813048042083397,1,0.0,-63.3434712799,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-07-04,RUB_AMD,0.209974,1,2026,0.9429338991388669,0.8813048042083397,1,0.0,26.5200753012,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-07-11,RUB_AMD,0.20868,1,2026,0.9583613971461089,0.8813048042083397,1,0.0,-29.7026847767,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-07-18,RUB_AMD,0.213708,1,2026,0.9414865748911844,0.8813048042083397,1,0.0,-0.8891426325,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-07-25,RUB_AMD,0.213275,1,2026,0.9401971033393841,0.8813048042083397,1,0.0,15.2153558052,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-08-01,RUB_AMD,0.216995,1,2026,0.9497972867471888,0.8813048042083397,1,0.0,12.56512694,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-08-08,RUB_AMD,0.224394,1,2026,0.9573403200655649,0.8813048042083397,1,0.0,-31.5917158176,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-08-14,RUB_AMD,0.229065,1,2026,0.8841371128445658,0.8813048042083397,1,0.0,-2.8238677964,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-08-22,RUB_AMD,0.227082,1,2026,0.9324175455691698,0.8813048042083397,1,0.0,16.4866326383,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2026-08-29,RUB_AMD,0.23496,1,2026,0.9366396980929887,0.8813048042083397,1,0.0,12.3697667598,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-01-13,RUB_AMD,0.171021,3,2023,0.6175239719008837,0.5749250144855624,1,36.2528578362,112.0251753104,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-01-21,RUB_AMD,0.173289,3,2023,0.6750620128584399,0.5749250144855624,1,15.6963223286,2.8433253555,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-04-01,RUB_AMD,0.199041,3,2023,0.5955683509922516,0.5749250144855624,1,0.0,-10.3100042246,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-04-21,RUB_AMD,0.210787,3,2023,0.5975685873159098,0.5749250144855624,1,22.9141265828,-15.7821426244,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-04-29,RUB_AMD,0.208228,3,2023,0.667714778109124,0.5749250144855624,1,0.0,56.3357605873,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-05-06,RUB_AMD,0.198837,3,2023,0.7062776719169527,0.5749250144855624,1,0.0,128.3585244089,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-05-12,RUB_AMD,0.196424,3,2023,0.7369202039657297,0.5749250144855624,1,0.0,122.5053357672,logistic_message_hit,RUB_to_recipient_currency,strong,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-05-19,RUB_AMD,0.206797,3,2023,0.6273273525568244,0.5749250144855624,1,0.1450698028,-0.331599116,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-05-25,RUB_AMD,0.2072,3,2023,0.6317208752933244,0.5749250144855624,1,15.0096525097,-10.1661436359,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-05-30,RUB_AMD,0.207306,3,2023,0.6753555153102883,0.5749250144855624,1,0.0,29.5579905513,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-06-06,RUB_AMD,0.210002,3,2023,0.6106227462929704,0.5749250144855624,1,3.5713945581,-5.2544100972,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-06-16,RUB_AMD,0.217212,3,2023,0.6753320555726582,0.5749250144855624,1,37.0605675561,-39.1269267998,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-06-22,RUB_AMD,0.218165,3,2023,0.649365328421228,0.5749250144855624,0,75.3099718103,-43.4844657468,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-07-08,RUB_AMD,0.237417,3,2023,0.5790052780221252,0.5749250144855624,1,44.4787020306,-48.0418966936,logistic_message_hit,RUB_to_recipient_currency,base,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
2023-07-15,RUB_AMD,0.233463,3,2023,0.6691417309127985,0.5749250144855624,1,0.0,10.0862465776,logistic_message_hit,RUB_to_recipient_currency,medium,fast_baseline,positive_push_now,score_above_threshold_outside_cooldown
