hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year,validation_auc,validation_pr_auc,train_rows,validation_rows,feature_count,hyperparameters,corridor,threshold
H002_combined_factors,3,50,pooled_with_corridor_thresholds,logistic,2026,0.6894862221020798,0.7747610003453103,10275,1225,31,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.7118868012391907
H006_add_derivatives,3,50,per_corridor,logistic,2022,0.6687922855587527,0.8099563121722342,1064,244,36,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.7754190334908398
H006_add_derivatives,3,50,per_corridor,logistic,2022,0.6376043673731535,0.8120699818616706,1064,245,36,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_UZS,0.8099385190928567
H006_add_derivatives,3,50,per_corridor,logistic,2022,0.6728787878787877,0.8073541159906646,1064,245,36,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.8442406503020214
H006_add_derivatives,3,50,per_corridor,logistic,2022,0.6788063909774436,0.8347632758332773,1063,244,36,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_AMD,0.6931666761449925
H006_add_derivatives,3,50,per_corridor,logistic,2022,0.672233300099701,0.8444545028757958,1063,245,36,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_KZT,0.8401863640847652
H006_add_derivatives,3,50,per_corridor,logistic,2023,0.6252955082742317,0.7124527148687185,1311,243,36,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.508327873011522
H006_add_derivatives,3,50,per_corridor,logistic,2023,0.636431277056277,0.6777751996109952,1312,244,36,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_UZS,0.8219049604041191
H006_add_derivatives,3,50,per_corridor,logistic,2023,0.687840413943355,0.7564168962876926,1312,244,36,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.5332155258363128
H006_add_derivatives,3,50,per_corridor,logistic,2023,0.6125,0.6831486695041242,1310,244,36,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_AMD,0.591468791902827
H006_add_derivatives,3,50,per_corridor,logistic,2023,0.6494789915966387,0.6922171611170898,1311,244,36,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_KZT,0.7838507174022904
H006_add_derivatives,3,50,per_corridor,logistic,2024,0.6289441212762208,0.8374040682366133,1557,245,36,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS,0.6991962330474215
H006_add_derivatives,3,50,per_corridor,logistic,2024,0.6545234806629834,0.8414694495152282,1559,245,36,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.5812363715846077
H006_add_derivatives,3,50,per_corridor,logistic,2024,0.5926585887384177,0.8232900811455471,1559,245,36,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.5511034283660992
H006_add_derivatives,3,50,per_corridor,logistic,2024,0.5914529914529915,0.8133249577176771,1557,245,36,"{""C"": 1.0, ""class_weight"": ""none""}",RUB_AMD,0.769558851853577
H006_add_derivatives,3,50,per_corridor,logistic,2024,0.6415885194657575,0.7483947048272761,1558,245,36,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.5569758735663366
H006_add_derivatives,3,50,per_corridor,logistic,2025,0.6422532781228434,0.8207483027372482,1805,247,36,"{""C"": 10.0, ""class_weight"": ""none""}",RUB_TJS,0.7843553093113933
H006_add_derivatives,3,50,per_corridor,logistic,2025,0.6842229570146434,0.840361375337271,1807,247,36,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.6809262635319431
H006_add_derivatives,3,50,per_corridor,logistic,2025,0.6541101623974551,0.8223850578487886,1807,247,36,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.5863663238749668
H006_add_derivatives,3,50,per_corridor,logistic,2025,0.6049694856146469,0.8023409443079781,1805,247,36,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.7227307311659293
H006_add_derivatives,3,50,per_corridor,logistic,2025,0.6732113639744162,0.7877892763562121,1806,247,36,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.7381157310741362
H006_add_derivatives,3,50,per_corridor,logistic,2026,0.7201855454137364,0.808944528368353,2054,245,36,"{""C"": 0.1, ""class_weight"": ""none""}",RUB_TJS,0.7972921113321958
H006_add_derivatives,3,50,per_corridor,logistic,2026,0.6249492076391711,0.6991764691500771,2056,245,36,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.693842403845181
H006_add_derivatives,3,50,per_corridor,logistic,2026,0.7149236531259004,0.8125191601300714,2056,245,36,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KGS,0.7372892195606867
H006_add_derivatives,3,50,per_corridor,logistic,2026,0.7443372483221478,0.8248189037309035,2054,245,36,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD,0.7714700191107706
H006_add_derivatives,3,50,per_corridor,logistic,2026,0.6400111451657844,0.7102376848237673,2055,245,36,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_KZT,0.6204605947358767
