hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,folds,signals,signals_per_week,signal_hit_rate,false_push_rate,random_hit_rate,lift,median_fold_lift,min_fold_lift,folds_lift_ge_1_3,roc_auc,pr_auc,brier,balanced_accuracy,mean_advantage_bps,mean_regret_bps,client_advantage_rub_mean,client_regret_rub_mean
H006_add_derivatives,3,50,per_corridor,logistic,RUB_AMD,4,124,0.6723470178156469,0.7983870967741935,0.2016129032258065,0.6282096774193549,1.2708927058461064,1.2946746507030609,1.0390510000865876,2,0.6237038961615068,0.791842996399194,0.23901872257353227,0.5793976922496398,18.39183810573952,25.884663970837096,183.91838105739515,258.84663970837096
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,RUB_KZT,5,137,0.5829787234042553,0.8540145985401459,0.14598540145985406,0.5687299270072993,1.5016171261358384,1.5162016981459023,1.4167393199651266,5,0.6185104339342726,0.7156011192063448,0.26201468549421286,0.5637726852519368,14.357130295210949,22.91223860608905,143.5713029521095,229.12238606089053
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,RUB_AMD,5,115,0.48936170212765956,0.8608695652173913,0.13913043478260867,0.6322782608695651,1.3615359225437345,1.2645422357106726,1.0860121633362296,2,0.6287289976364945,0.7718294503026983,0.2701196943198725,0.5506842571042332,13.465478801730432,18.144752356873916,134.65478801730433,181.44752356873914
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,RUB_UZS,5,140,0.5957446808510638,0.8142857142857143,0.18571428571428572,0.5992428571428572,1.3588576060266526,1.3357079252003563,1.0738831615120275,3,0.6293972840212309,0.7482098173593168,0.26668528433931876,0.5761578171112108,20.621195037925713,26.047269757029287,206.21195037925713,260.4726975702929
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,RUB_TJS,5,129,0.548936170212766,0.813953488372093,0.18604651162790697,0.6206821705426355,1.3113853224758958,1.346825859056494,1.1144130757800894,3,0.6354584255785959,0.7798213548969872,0.2597311052467179,0.5473474928265485,9.338559902439535,26.8006548264031,93.38559902439535,268.006548264031
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,RUB_KGS,5,157,0.6680851063829787,0.8343949044585988,0.16560509554140124,0.6390191082802548,1.30574327691725,1.3731877115667115,1.1057869517139696,3,0.6455289501315369,0.7784252585547285,0.25798657977285927,0.5760051802328967,12.783454945442674,24.144078820584078,127.83454945442675,241.44078820584076
H007_add_usd_eur,3,50,per_corridor,logistic,RUB_KZT,5,125,0.5319148936170213,0.792,0.20799999999999996,0.5601759999999999,1.4138413641426983,1.4143094841930117,1.0111223458038423,3,0.6109907196516114,0.7204783162153028,0.2573797163432328,0.560659462035239,20.106999690852803,35.977277704565594,201.069996908528,359.77277704565597
H007_add_usd_eur,3,50,per_corridor,logistic,RUB_KGS,4,144,0.7807900852052672,0.8611111111111112,0.13888888888888884,0.630986111111111,1.3647069181836193,1.4348926620115754,1.1612603545714948,3,0.6277673829683368,0.7900486575028914,0.25862241653575624,0.5978961283080594,17.791693850861805,22.613559949888195,177.91693850861805,226.13559949888196
H007_add_usd_eur,3,50,per_corridor,logistic,RUB_UZS,4,129,0.699457784663052,0.8217054263565892,0.17829457364341084,0.6224496124031008,1.3201155723821858,1.3522125496465418,1.1693171188026192,3,0.617057221690587,0.7578254991988802,0.23188781150690982,0.58792499145773,10.93453319663876,22.65172172417675,109.34533196638759,226.5172172417675
H007_add_usd_eur,3,50,per_corridor,logistic,RUB_TJS,4,136,0.7374128582494192,0.7647058823529411,0.23529411764705888,0.6247205882352942,1.2240766460299897,1.3936211953573006,0.8504472722691193,3,0.6361712601556277,0.8013897264346622,0.20889691363844096,0.5578950358810253,6.9482198711125,38.02018477539999,69.48219871112502,380.201847754
H007_add_usd_eur,3,50,per_corridor,logistic,RUB_AMD,5,125,0.5319148936170213,0.76,0.24,0.641248,1.1851888816807226,1.3306972853775378,0.8190299836194004,3,0.623068837068573,0.7629790518170332,0.23736639351916153,0.5433439887566178,12.2933557252128,39.035307113590406,122.93355725212801,390.353071135904
H007_add_usd_eur,3,50,pooled_with_corridor_thresholds,logistic,RUB_KZT,4,110,0.5964368706429125,0.8090909090909091,0.19090909090909092,0.5719272727272727,1.4146744659206512,1.4280264266396487,1.3304677105721012,4,0.6127135404160975,0.733178613581924,0.2396029352498164,0.5537919981971444,3.9396461263681823,25.662756191576367,39.39646126368183,256.6275619157636
H007_add_usd_eur,3,50,pooled_with_corridor_thresholds,logistic,RUB_AMD,4,121,0.6560805577072037,0.8429752066115702,0.15702479338842978,0.6411074380165289,1.3148735401036429,1.4892015526231623,0.9799651567944252,3,0.6260011471559519,0.7863938885773052,0.23933867118839533,0.568648483652981,16.894422807525622,23.654348836224795,168.94422807525618,236.54348836224796
H007_add_usd_eur,3,50,pooled_with_corridor_thresholds,logistic,RUB_KGS,4,164,0.8892331525948878,0.7926829268292683,0.20731707317073167,0.6296219512195121,1.2589823548780725,1.3220338956311282,0.9630712008501594,2,0.6373579261269094,0.7922029478120008,0.23032049688581763,0.5863771423737861,4.657623636546342,34.57987677358598,46.576236365463416,345.79876773585977
H007_add_usd_eur,3,50,pooled_with_corridor_thresholds,logistic,RUB_TJS,5,138,0.5872340425531914,0.7971014492753623,0.2028985507246377,0.6486521739130435,1.228858055723127,1.3989927252378291,0.9488286873445886,4,0.6441830965754024,0.7866601988787151,0.23647241481876474,0.5647414067999246,11.326776563811594,35.79106303934276,113.26776563811593,357.9106303934276
H007_add_usd_eur,3,50,pooled_with_corridor_thresholds,logistic,RUB_UZS,4,137,0.7428350116189001,0.7299270072992701,0.27007299270072993,0.5955766423357663,1.2255803122778637,1.4023144465251753,0.9007849697593617,3,0.6190823483719712,0.7578260131377251,0.242399034102612,0.561602734713213,9.518262556641606,40.32167196444672,95.18262556641605,403.21671964446716
